Comparing the following files: 
kelly_front_s3_v2/,  hadleigh_front_s3_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s3_v2_vs_hadleigh_front_s3_v2,  average
(243, 339),     -0.13243,       -0.13243
(260, 339),     -0.13225,       -0.13225
(28, 341),     -0.13212,       -0.13212
(158, 259),     -0.1321,       -0.1321
(56, 124),     -0.132,       -0.132
(159, 287),     -0.13193,       -0.13193
(110, 306),     -0.13191,       -0.13191
(293, 362),     -0.13186,       -0.13186
(276, 463),     -0.13181,       -0.13181
(190, 467),     -0.13177,       -0.13177
(327, 374),     -0.13173,       -0.13173
(56, 285),     -0.13167,       -0.13167
(66, 70),     -0.13163,       -0.13163
(110, 144),     -0.13157,       -0.13157
(57, 247),     -0.13151,       -0.13151
(112, 334),     -0.13146,       -0.13146
(293, 380),     -0.13126,       -0.13126
(28, 327),     -0.13122,       -0.13122
(259, 306),     -0.13101,       -0.13101
(161, 383),     -0.13084,       -0.13084
(163, 292),     -0.13076,       -0.13076
(55, 173),     -0.13073,       -0.13073
(156, 249),     -0.13064,       -0.13064
(53, 384),     -0.13064,       -0.13064
(293, 463),     -0.13043,       -0.13043
(144, 156),     -0.13037,       -0.13037
(28, 308),     -0.13035,       -0.13035
(105, 110),     -0.13034,       -0.13034
(105, 130),     -0.13027,       -0.13027
(24, 265),     -0.13025,       -0.13025
(62, 144),     -0.13021,       -0.13021
(66, 283),     -0.12987,       -0.12987
(26, 46),     -0.12978,       -0.12978
(353, 390),     -0.12948,       -0.12948
(62, 383),     -0.12924,       -0.12924
(28, 362),     -0.12922,       -0.12922
(283, 417),     -0.12906,       -0.12906
(260, 287),     -0.12894,       -0.12894
(61, 144),     -0.12893,       -0.12893
(373, 388),     -0.12872,       -0.12872
(46, 53),     -0.12865,       -0.12865
(353, 373),     -0.12856,       -0.12856
(110, 130),     -0.12808,       -0.12808
(78, 144),     -0.12794,       -0.12794
(24, 257),     -0.12793,       -0.12793
(243, 282),     -0.12783,       -0.12783
(105, 398),     -0.12776,       -0.12776
(112, 417),     -0.12763,       -0.12763
(154, 373),     -0.12762,       -0.12762
(144, 295),     -0.12752,       -0.12752
(161, 463),     -0.12747,       -0.12747
(276, 398),     -0.12744,       -0.12744
(380, 467),     -0.12734,       -0.12734
(259, 292),     -0.12732,       -0.12732
(130, 385),     -0.12729,       -0.12729
(243, 334),     -0.12726,       -0.12726
(24, 260),     -0.12718,       -0.12718
(65, 383),     -0.12717,       -0.12717
(388, 390),     -0.12678,       -0.12678
(29, 384),     -0.12674,       -0.12674
(35, 249),     -0.12661,       -0.12661
(287, 339),     -0.12643,       -0.12643
(22, 260),     -0.12638,       -0.12638
(260, 327),     -0.12633,       -0.12633
(25, 70),     -0.12608,       -0.12608
(161, 252),     -0.12605,       -0.12605
(154, 259),     -0.12602,       -0.12602
(257, 293),     -0.12599,       -0.12599
(52, 258),     -0.12597,       -0.12597
(24, 156),     -0.12587,       -0.12587
(29, 382),     -0.12582,       -0.12582
(259, 383),     -0.1258,       -0.1258
(276, 380),     -0.12554,       -0.12554
(156, 387),     -0.12517,       -0.12517
(112, 282),     -0.12501,       -0.12501
(293, 381),     -0.1248,       -0.1248
(285, 300),     -0.1248,       -0.1248
(46, 255),     -0.12469,       -0.12469
(265, 384),     -0.12457,       -0.12457
(63, 258),     -0.12456,       -0.12456
(76, 291),     -0.12454,       -0.12454
(22, 259),     -0.12451,       -0.12451
(105, 193),     -0.12448,       -0.12448
(29, 341),     -0.12409,       -0.12409
(29, 163),     -0.12404,       -0.12404
(154, 260),     -0.1236,       -0.1236
(35, 263),     -0.12348,       -0.12348
(55, 144),     -0.12341,       -0.12341
(52, 308),     -0.12337,       -0.12337
(22, 193),     -0.12336,       -0.12336
(24, 76),     -0.12323,       -0.12323
(53, 107),     -0.12321,       -0.12321
(55, 287),     -0.12318,       -0.12318
(23, 260),     -0.12253,       -0.12253
(263, 390),     -0.12253,       -0.12253
(381, 398),     -0.1225,       -0.1225
(57, 110),     -0.12249,       -0.12249
(57, 263),     -0.12242,       -0.12242
(23, 156),     -0.12218,       -0.12218
(259, 373),     -0.12217,       -0.12217
(276, 374),     -0.12186,       -0.12186
(24, 259),     -0.12185,       -0.12185
(52, 155),     -0.12159,       -0.12159
(52, 382),     -0.12159,       -0.12159
(23, 257),     -0.12158,       -0.12158
(30, 374),     -0.12146,       -0.12146
(61, 292),     -0.12141,       -0.12141
(57, 246),     -0.12126,       -0.12126
(33, 66),     -0.12121,       -0.12121
(22, 257),     -0.12107,       -0.12107
(61, 265),     -0.12102,       -0.12102
(26, 260),     -0.1209,       -0.1209
(243, 467),     -0.12074,       -0.12074
(29, 380),     -0.1207,       -0.1207
(130, 257),     -0.12067,       -0.12067
(145, 296),     -0.12047,       -0.12047
(276, 362),     -0.12025,       -0.12025
(112, 259),     -0.11996,       -0.11996
(23, 259),     -0.11995,       -0.11995
(259, 308),     -0.11987,       -0.11987
(24, 62),     -0.11975,       -0.11975
(26, 417),     -0.11887,       -0.11887
(383, 385),     -0.1188,       -0.1188
(293, 382),     -0.11848,       -0.11848
(24, 61),     -0.11826,       -0.11826
(63, 193),     -0.11822,       -0.11822
(247, 257),     -0.11807,       -0.11807
(24, 78),     -0.11781,       -0.11781
(153, 257),     -0.11768,       -0.11768
(23, 383),     -0.11768,       -0.11768
(56, 70),     -0.11749,       -0.11749
(158, 341),     -0.11734,       -0.11734
(154, 285),     -0.11724,       -0.11724
(63, 339),     -0.11718,       -0.11718
(293, 374),     -0.11711,       -0.11711
(243, 373),     -0.11705,       -0.11705
(153, 296),     -0.11693,       -0.11693
(287, 291),     -0.11689,       -0.11689
(158, 256),     -0.11678,       -0.11678
(157, 254),     -0.11585,       -0.11585
(26, 258),     -0.11564,       -0.11564
(22, 285),     -0.11562,       -0.11562
(105, 362),     -0.11535,       -0.11535
(145, 385),     -0.11517,       -0.11517
(145, 327),     -0.11513,       -0.11513
(156, 285),     -0.1151,       -0.1151
(7, 414),     -0.11485,       -0.11485
(57, 163),     -0.11465,       -0.11465
(7, 130),     -0.11459,       -0.11459
(98, 160),     -0.11452,       -0.11452
(254, 259),     -0.11448,       -0.11448
(253, 362),     -0.11445,       -0.11445
(327, 387),     -0.11439,       -0.11439
(107, 144),     -0.11434,       -0.11434
(70, 155),     -0.11425,       -0.11425
(130, 373),     -0.1142,       -0.1142
(23, 193),     -0.11397,       -0.11397
(29, 70),     -0.11376,       -0.11376
(63, 353),     -0.11369,       -0.11369
(22, 383),     -0.11357,       -0.11357
(144, 265),     -0.11348,       -0.11348
(98, 144),     -0.11345,       -0.11345
(23, 247),     -0.11343,       -0.11343
(33, 282),     -0.11332,       -0.11332
(62, 287),     -0.1133,       -0.1133
(56, 153),     -0.11327,       -0.11327
(112, 385),     -0.11322,       -0.11322
(158, 380),     -0.11313,       -0.11313
(61, 308),     -0.1129,       -0.1129
(27, 414),     -0.11273,       -0.11273
(260, 381),     -0.11261,       -0.11261
(28, 253),     -0.1125,       -0.1125
(29, 145),     -0.11249,       -0.11249
(110, 156),     -0.11234,       -0.11234
(287, 390),     -0.11221,       -0.11221
(27, 384),     -0.11214,       -0.11214
(24, 291),     -0.11183,       -0.11183
(256, 414),     -0.11164,       -0.11164
(23, 285),     -0.11143,       -0.11143
(23, 30),     -0.11104,       -0.11104
(285, 386),     -0.11099,       -0.11099
(52, 374),     -0.11079,       -0.11079
(27, 252),     -0.11073,       -0.11073
(24, 66),     -0.11068,       -0.11068
(22, 156),     -0.11052,       -0.11052
(22, 295),     -0.11049,       -0.11049
(22, 107),     -0.11048,       -0.11048
(23, 295),     -0.11045,       -0.11045
(26, 105),     -0.11026,       -0.11026
(23, 385),     -0.11021,       -0.11021
(26, 259),     -0.11012,       -0.11012
(25, 105),     -0.11007,       -0.11007
(276, 381),     -0.11,       -0.11
(30, 254),     -0.10993,       -0.10993
(163, 383),     -0.1099,       -0.1099
(46, 260),     -0.10987,       -0.10987
(383, 386),     -0.10977,       -0.10977
(27, 398),     -0.10945,       -0.10945
(53, 155),     -0.10938,       -0.10938
(26, 265),     -0.10935,       -0.10935
(27, 257),     -0.10923,       -0.10923
(25, 308),     -0.109,       -0.109
(287, 306),     -0.10896,       -0.10896
(254, 466),     -0.10884,       -0.10884
(30, 110),     -0.10852,       -0.10852
(29, 98),     -0.10848,       -0.10848
(53, 373),     -0.10848,       -0.10848
(158, 252),     -0.10847,       -0.10847
(190, 291),     -0.10838,       -0.10838
(285, 336),     -0.10837,       -0.10837
(263, 339),     -0.10835,       -0.10835
(25, 63),     -0.1082,       -0.1082
(154, 295),     -0.10811,       -0.10811
(76, 306),     -0.10805,       -0.10805
(76, 265),     -0.10805,       -0.10805
(24, 98),     -0.10805,       -0.10805
(70, 112),     -0.10794,       -0.10794
(265, 466),     -0.10783,       -0.10783
(130, 336),     -0.10751,       -0.10751
(70, 385),     -0.10745,       -0.10745
(24, 30),     -0.10742,       -0.10742
(65, 173),     -0.10735,       -0.10735
(76, 263),     -0.10734,       -0.10734
(52, 398),     -0.1073,       -0.1073
(158, 260),     -0.10725,       -0.10725
(190, 373),     -0.10723,       -0.10723
(98, 353),     -0.10719,       -0.10719
(124, 387),     -0.10681,       -0.10681
(253, 327),     -0.1067,       -0.1067
(291, 373),     -0.10664,       -0.10664
(46, 390),     -0.10656,       -0.10656
(25, 66),     -0.10654,       -0.10654
(52, 56),     -0.10612,       -0.10612
(292, 373),     -0.1061,       -0.1061
(283, 414),     -0.10599,       -0.10599
(283, 291),     -0.10591,       -0.10591
(78, 383),     -0.10568,       -0.10568
(61, 263),     -0.10555,       -0.10555
(153, 383),     -0.10527,       -0.10527
(253, 414),     -0.10524,       -0.10524
(339, 390),     -0.10499,       -0.10499
(190, 339),     -0.10496,       -0.10496
(105, 463),     -0.10494,       -0.10494
(276, 382),     -0.10488,       -0.10488
(76, 145),     -0.10475,       -0.10475
(254, 276),     -0.10454,       -0.10454
(158, 417),     -0.10443,       -0.10443
(52, 414),     -0.10442,       -0.10442
(173, 306),     -0.10433,       -0.10433
(65, 252),     -0.10425,       -0.10425
(306, 373),     -0.10422,       -0.10422
(65, 190),     -0.10387,       -0.10387
(158, 287),     -0.10386,       -0.10386
(374, 383),     -0.10365,       -0.10365
(22, 296),     -0.10338,       -0.10338
(53, 65),     -0.10332,       -0.10332
(46, 65),     -0.10324,       -0.10324
(33, 53),     -0.1032,       -0.1032
(28, 463),     -0.10306,       -0.10306
(66, 295),     -0.1028,       -0.1028
(257, 291),     -0.10273,       -0.10273
(308, 373),     -0.10271,       -0.10271
(46, 359),     -0.10267,       -0.10267
(66, 107),     -0.10235,       -0.10235
(156, 388),     -0.10228,       -0.10228
(53, 257),     -0.10219,       -0.10219
(65, 258),     -0.102,       -0.102
(52, 353),     -0.10178,       -0.10178
(112, 257),     -0.10149,       -0.10149
(62, 145),     -0.10143,       -0.10143
(145, 257),     -0.1013,       -0.1013
(23, 107),     -0.10128,       -0.10128
(145, 157),     -0.10113,       -0.10113
(27, 256),     -0.10097,       -0.10097
(173, 295),     -0.1006,       -0.1006
(258, 283),     -0.10055,       -0.10055
(56, 373),     -0.10053,       -0.10053
(56, 292),     -0.10047,       -0.10047
(252, 283),     -0.10045,       -0.10045
(153, 339),     -0.1004,       -0.1004
(341, 362),     -0.09989,       -0.09989
(362, 380),     -0.09987,       -0.09987
(33, 65),     -0.09976,       -0.09976
(359, 373),     -0.09961,       -0.09961
(61, 145),     -0.09948,       -0.09948
(161, 385),     -0.09946,       -0.09946
(29, 362),     -0.09924,       -0.09924
(78, 145),     -0.09923,       -0.09923
(46, 467),     -0.09889,       -0.09889
(56, 145),     -0.09856,       -0.09856
(153, 259),     -0.09851,       -0.09851
(383, 387),     -0.09848,       -0.09848
(283, 306),     -0.09842,       -0.09842
(353, 374),     -0.0984,       -0.0984
(247, 385),     -0.09829,       -0.09829
(161, 380),     -0.09816,       -0.09816
(110, 257),     -0.09815,       -0.09815
(55, 286),     -0.09811,       -0.09811
(252, 353),     -0.09795,       -0.09795
(144, 306),     -0.09789,       -0.09789
(52, 265),     -0.09774,       -0.09774
(63, 155),     -0.0977,       -0.0977
(156, 263),     -0.0977,       -0.0977
(23, 76),     -0.09756,       -0.09756
(353, 385),     -0.09752,       -0.09752
(159, 381),     -0.09747,       -0.09747
(27, 381),     -0.09737,       -0.09737
(156, 466),     -0.09727,       -0.09727
(112, 467),     -0.09719,       -0.09719
(7, 156),     -0.0971,       -0.0971
(247, 339),     -0.09677,       -0.09677
(23, 296),     -0.0967,       -0.0967
(285, 295),     -0.09655,       -0.09655
(133, 417),     -0.09639,       -0.09639
(293, 336),     -0.09638,       -0.09638
(133, 255),     -0.09627,       -0.09627
(383, 466),     -0.09616,       -0.09616
(30, 76),     -0.09603,       -0.09603
(29, 253),     -0.09598,       -0.09598
(258, 291),     -0.0959,       -0.0959
(190, 386),     -0.09539,       -0.09539
(254, 291),     -0.09527,       -0.09527
(7, 286),     -0.09521,       -0.09521
(66, 110),     -0.09519,       -0.09519
(55, 258),     -0.09514,       -0.09514
(25, 257),     -0.09513,       -0.09513
(159, 382),     -0.09507,       -0.09507
(254, 292),     -0.09502,       -0.09502
(26, 66),     -0.0949,       -0.0949
(145, 193),     -0.09484,       -0.09484
(160, 382),     -0.09476,       -0.09476
(283, 292),     -0.09467,       -0.09467
(155, 255),     -0.09467,       -0.09467
(124, 153),     -0.09461,       -0.09461
(62, 263),     -0.09436,       -0.09436
(23, 62),     -0.09416,       -0.09416
(160, 381),     -0.09394,       -0.09394
(256, 259),     -0.09383,       -0.09383
(98, 390),     -0.09382,       -0.09382
(107, 287),     -0.09369,       -0.09369
(26, 257),     -0.09366,       -0.09366
(25, 295),     -0.09357,       -0.09357
(35, 190),     -0.09348,       -0.09348
(30, 61),     -0.09338,       -0.09338
(144, 385),     -0.09338,       -0.09338
(398, 414),     -0.09321,       -0.09321
(255, 300),     -0.0932,       -0.0932
(70, 263),     -0.09275,       -0.09275
(254, 306),     -0.09271,       -0.09271
(159, 362),     -0.0926,       -0.0926
(327, 384),     -0.09258,       -0.09258
(23, 78),     -0.09238,       -0.09238
(163, 258),     -0.09221,       -0.09221
(246, 286),     -0.09214,       -0.09214
(257, 306),     -0.09209,       -0.09209
(112, 339),     -0.09192,       -0.09192
(145, 265),     -0.09189,       -0.09189
(252, 383),     -0.09182,       -0.09182
(287, 292),     -0.09178,       -0.09178
(23, 61),     -0.09164,       -0.09164
(33, 334),     -0.09157,       -0.09157
(76, 161),     -0.09151,       -0.09151
(254, 308),     -0.09142,       -0.09142
(286, 291),     -0.09137,       -0.09137
(33, 105),     -0.09125,       -0.09125
(133, 386),     -0.09119,       -0.09119
(327, 386),     -0.091,       -0.091
(76, 292),     -0.09093,       -0.09093
(70, 133),     -0.09088,       -0.09088
(30, 62),     -0.09076,       -0.09076
(105, 383),     -0.09069,       -0.09069
(65, 256),     -0.09026,       -0.09026
(287, 388),     -0.09013,       -0.09013
(153, 260),     -0.09012,       -0.09012
(56, 385),     -0.09007,       -0.09007
(260, 341),     -0.09003,       -0.09003
(105, 327),     -0.09,       -0.09
(52, 463),     -0.08998,       -0.08998
(33, 414),     -0.08983,       -0.08983
(160, 362),     -0.08975,       -0.08975
(259, 381),     -0.08965,       -0.08965
(62, 291),     -0.08951,       -0.08951
(22, 385),     -0.08949,       -0.08949
(78, 287),     -0.08939,       -0.08939
(28, 374),     -0.08931,       -0.08931
(144, 383),     -0.08889,       -0.08889
(249, 300),     -0.08867,       -0.08867
(144, 417),     -0.08854,       -0.08854
(159, 417),     -0.08852,       -0.08852
(124, 249),     -0.08851,       -0.08851
(23, 157),     -0.08839,       -0.08839
(30, 78),     -0.08833,       -0.08833
(145, 247),     -0.08825,       -0.08825
(63, 390),     -0.08824,       -0.08824
(285, 385),     -0.08815,       -0.08815
(160, 256),     -0.08814,       -0.08814
(105, 414),     -0.08785,       -0.08785
(61, 161),     -0.08772,       -0.08772
(62, 161),     -0.08771,       -0.08771
(246, 282),     -0.08762,       -0.08762
(163, 295),     -0.08728,       -0.08728
(255, 467),     -0.08725,       -0.08725
(52, 362),     -0.08709,       -0.08709
(62, 265),     -0.08699,       -0.08699
(246, 254),     -0.08621,       -0.08621
(287, 293),     -0.08611,       -0.08611
(374, 414),     -0.08597,       -0.08597
(78, 161),     -0.08587,       -0.08587
(70, 243),     -0.08577,       -0.08577
(27, 265),     -0.08573,       -0.08573
(105, 276),     -0.08563,       -0.08563
(46, 385),     -0.08538,       -0.08538
(112, 373),     -0.08537,       -0.08537
(105, 286),     -0.08532,       -0.08532
(291, 387),     -0.08528,       -0.08528
(160, 341),     -0.08526,       -0.08526
(144, 296),     -0.08526,       -0.08526
(327, 385),     -0.08519,       -0.08519
(257, 292),     -0.08507,       -0.08507
(283, 308),     -0.08507,       -0.08507
(24, 133),     -0.08478,       -0.08478
(381, 382),     -0.0847,       -0.0847
(107, 163),     -0.08453,       -0.08453
(246, 374),     -0.08432,       -0.08432
(105, 155),     -0.08402,       -0.08402
