Comparing the following files: 
hadleigh_front_s4_v2/,  hadleigh_low_s4_v2/,  hadleigh_right_threequarter_s4_v2/,  hadleigh_left_threequarter_s4_v2/,  

Correlation cuttoff is -1
landmark(s),  hadleigh_front_s4_v2_vs_hadleigh_low_s4_v2,  hadleigh_front_s4_v2_vs_hadleigh_right_threequarter_s4_v2,  hadleigh_front_s4_v2_vs_hadleigh_left_threequarter_s4_v2,  hadleigh_low_s4_v2_vs_hadleigh_right_threequarter_s4_v2,  hadleigh_low_s4_v2_vs_hadleigh_left_threequarter_s4_v2,  hadleigh_right_threequarter_s4_v2_vs_hadleigh_left_threequarter_s4_v2,  average
(110, 336),     0.75876,       0.34145,       0.59387,       0.35362,       0.72196,       0.48006,       0.54162
(296, 385),     0.87641,       0.44816,       0.59338,       0.38506,       0.59281,       0.3538,       0.5416
(57, 144),     0.57608,       0.53369,       0.81123,       0.41033,       0.5562,       0.35873,       0.54104
(24, 57),     0.59016,       0.53205,       0.79677,       0.41271,       0.56018,       0.35272,       0.54077
(107, 133),     0.73588,       0.56403,       0.63441,       0.26043,       0.51834,       0.529,       0.54035
(35, 62),     0.69261,       0.51499,       0.78412,       0.46867,       0.48091,       0.29978,       0.54018
(339, 390),     0.74804,       0.40479,       0.6046,       0.4685,       0.67571,       0.33818,       0.53997
(287, 381),     0.51067,       0.53333,       0.38816,       0.61351,       0.69397,       0.49544,       0.53918
(260, 287),     0.75047,       0.17399,       0.84993,       0.29023,       0.77793,       0.39247,       0.53917
(23, 57),     0.58074,       0.52881,       0.7922,       0.41192,       0.54282,       0.37264,       0.53819
(33, 105),     0.66975,       0.42899,       0.68882,       0.29803,       0.62722,       0.50884,       0.53694
(110, 163),     0.38982,       0.55966,       0.80033,       0.69308,       0.36747,       0.41083,       0.53687
(287, 296),     0.57465,       0.3721,       0.56827,       0.40079,       0.72345,       0.57959,       0.53648
(258, 265),     0.78795,       0.60469,       0.48432,       0.62982,       0.47006,       0.23818,       0.53584
(76, 156),     0.67417,       0.51137,       0.80615,       0.43692,       0.46439,       0.32184,       0.53581
(27, 160),     0.66699,       0.3643,       0.65161,       0.43148,       0.57703,       0.52302,       0.53574
(308, 336),     0.44596,       0.54136,       0.44541,       0.5172,       0.59551,       0.66866,       0.53568
(306, 385),     0.62519,       0.26798,       0.72383,       0.35638,       0.67253,       0.56787,       0.53563
(24, 66),     0.63042,       0.54011,       0.74972,       0.22215,       0.52482,       0.54215,       0.5349
(105, 130),     0.56791,       0.49363,       0.67178,       0.34359,       0.60755,       0.5176,       0.53368
(26, 57),     0.59364,       0.50719,       0.78157,       0.41901,       0.50489,       0.39563,       0.53366
(105, 246),     0.69578,       0.38908,       0.66038,       0.31581,       0.61981,       0.52086,       0.53362
(306, 387),     0.74719,       0.17462,       0.8099,       0.27957,       0.74975,       0.43823,       0.53321
(107, 155),     0.73141,       0.56649,       0.63104,       0.22718,       0.51098,       0.5303,       0.5329
(57, 107),     0.47063,       0.5355,       0.70443,       0.4251,       0.48932,       0.57099,       0.53266
(282, 387),     0.83499,       0.3945,       0.55172,       0.44584,       0.56108,       0.40705,       0.53253
(27, 161),     0.71661,       0.35496,       0.59429,       0.41191,       0.56144,       0.55437,       0.53226
(24, 55),     0.69303,       0.48721,       0.50227,       0.34441,       0.57179,       0.5945,       0.5322
(336, 384),     0.75772,       0.58848,       0.49304,       0.39765,       0.53904,       0.41675,       0.53211
(22, 57),     0.57763,       0.5148,       0.79061,       0.4041,       0.52276,       0.38011,       0.53167
(78, 124),     0.64171,       0.54603,       0.79753,       0.43282,       0.41864,       0.35311,       0.53164
(65, 163),     0.6416,       0.48256,       0.54139,       0.3563,       0.55136,       0.61173,       0.53082
(56, 57),     0.48232,       0.61081,       0.79197,       0.43427,       0.39578,       0.46892,       0.53068
(65, 158),     0.77049,       0.27185,       0.59311,       0.37814,       0.61695,       0.55108,       0.53027
(107, 112),     0.72184,       0.55993,       0.67637,       0.18496,       0.53347,       0.5034,       0.53
(144, 336),     0.79253,       0.31976,       0.6106,       0.25468,       0.73519,       0.46694,       0.52995
(292, 336),     0.42187,       0.54899,       0.43386,       0.51196,       0.59746,       0.66519,       0.52989
(28, 159),     0.59853,       0.39623,       0.64694,       0.42182,       0.60774,       0.50548,       0.52946
(105, 161),     0.69935,       0.3509,       0.6534,       0.33756,       0.61419,       0.52061,       0.52933
(35, 76),     0.66973,       0.50999,       0.78508,       0.45165,       0.45738,       0.30211,       0.52932
(260, 265),     0.79812,       0.45284,       0.52607,       0.64775,       0.56126,       0.18973,       0.52929
(57, 66),     0.44589,       0.5871,       0.77202,       0.38468,       0.42973,       0.55453,       0.52899
(308, 386),     0.72465,       0.18874,       0.77639,       0.29192,       0.71902,       0.4732,       0.52899
(287, 414),     0.40938,       0.62242,       0.34639,       0.59735,       0.66612,       0.53048,       0.52869
(107, 145),     0.66159,       0.52644,       0.64265,       0.21983,       0.57054,       0.55044,       0.52858
(291, 463),     0.37835,       0.63376,       0.57743,       0.40232,       0.55263,       0.62688,       0.52856
(57, 463),     0.77966,       0.36084,       0.70425,       0.3379,       0.5114,       0.47401,       0.52801
(254, 373),     0.65396,       0.33932,       0.63496,       0.33891,       0.72905,       0.46583,       0.52701
(55, 57),     0.51943,       0.51697,       0.69814,       0.42664,       0.44388,       0.55548,       0.52676
(62, 124),     0.63756,       0.5401,       0.79792,       0.41957,       0.41222,       0.35188,       0.52654
(57, 65),     0.45934,       0.58394,       0.76136,       0.38729,       0.39003,       0.57659,       0.52643
(70, 78),     0.62162,       0.53035,       0.79152,       0.40504,       0.43074,       0.37675,       0.526
(22, 107),     0.67151,       0.5422,       0.6843,       0.15178,       0.56503,       0.53952,       0.52572
(107, 163),     0.66442,       0.41818,       0.53379,       0.34469,       0.62697,       0.56621,       0.52571
(259, 287),     0.69682,       0.19647,       0.81017,       0.27222,       0.74629,       0.43176,       0.52562
(28, 160),     0.59188,       0.41657,       0.56001,       0.47862,       0.62802,       0.47836,       0.52558
(255, 258),     0.56859,       0.80141,       0.44021,       0.55186,       0.32988,       0.45847,       0.52507
(25, 105),     0.61741,       0.5022,       0.73296,       0.24531,       0.5756,       0.47552,       0.52483
(57, 163),     0.56312,       0.52679,       0.80928,       0.39138,       0.53049,       0.32766,       0.52479
(292, 386),     0.70462,       0.18858,       0.77313,       0.29356,       0.71239,       0.4732,       0.52425
(163, 336),     0.75682,       0.31127,       0.54497,       0.32823,       0.72712,       0.47481,       0.52387
(257, 386),     0.69421,       0.40052,       0.59223,       0.58639,       0.53787,       0.32966,       0.52348
(61, 156),     0.64528,       0.50599,       0.80708,       0.41883,       0.43675,       0.32156,       0.52258
(66, 246),     0.65596,       0.33103,       0.53533,       0.42095,       0.60413,       0.58596,       0.52223
(291, 387),     0.72817,       0.16139,       0.80083,       0.2656,       0.74634,       0.42945,       0.52196
(287, 382),     0.46542,       0.56081,       0.35425,       0.59423,       0.67734,       0.47453,       0.5211
(105, 160),     0.67572,       0.32033,       0.67442,       0.34382,       0.61479,       0.49744,       0.52109
(62, 70),     0.61832,       0.52391,       0.79213,       0.39154,       0.42452,       0.37469,       0.52085
(254, 285),     0.68782,       0.63479,       0.59643,       0.19247,       0.52686,       0.48445,       0.52047
(257, 387),     0.78059,       0.51444,       0.52037,       0.56548,       0.40797,       0.33348,       0.52039
(26, 107),     0.68746,       0.55857,       0.67287,       0.14025,       0.55297,       0.50986,       0.52033
(65, 159),     0.75884,       0.2589,       0.52794,       0.41724,       0.60423,       0.55445,       0.52027
(57, 362),     0.79383,       0.31219,       0.71493,       0.30567,       0.53883,       0.45419,       0.51994
(57, 382),     0.8064,       0.29903,       0.72811,       0.28356,       0.57053,       0.42785,       0.51925
(287, 362),     0.42125,       0.5848,       0.3475,       0.58898,       0.66846,       0.50361,       0.5191
(55, 243),     0.70087,       0.54724,       0.55188,       0.2603,       0.52615,       0.52565,       0.51868
(57, 110),     0.57007,       0.52073,       0.80164,       0.37966,       0.52671,       0.31316,       0.51866
(334, 387),     0.88165,       0.39835,       0.61964,       0.33382,       0.58742,       0.28664,       0.51792
(66, 144),     0.61378,       0.51264,       0.69846,       0.21465,       0.53956,       0.52543,       0.51742
(107, 159),     0.82982,       0.30903,       0.49496,       0.35226,       0.59833,       0.51626,       0.51678
(255, 296),     0.66258,       0.75867,       0.44426,       0.3766,       0.52349,       0.32919,       0.5158
(57, 158),     0.43852,       0.59941,       0.70852,       0.55511,       0.37224,       0.4199,       0.51562
(291, 385),     0.5935,       0.24431,       0.7061,       0.33019,       0.66421,       0.55296,       0.51521
(76, 124),     0.61535,       0.53422,       0.79864,       0.40198,       0.38762,       0.35268,       0.51508
(29, 246),     0.76974,       0.28745,       0.66499,       0.28672,       0.54432,       0.53553,       0.51479
(23, 55),     0.68027,       0.50577,       0.54547,       0.24082,       0.54941,       0.56694,       0.51478
(259, 387),     0.72308,       0.37453,       0.57293,       0.5793,       0.54359,       0.29476,       0.5147
(24, 65),     0.63464,       0.53679,       0.63793,       0.21763,       0.47826,       0.58189,       0.51452
(35, 61),     0.63472,       0.50543,       0.78503,       0.43385,       0.42306,       0.3028,       0.51415
(283, 334),     0.6383,       0.72095,       0.37255,       0.46343,       0.57107,       0.31803,       0.51405
(282, 386),     0.81802,       0.28999,       0.59132,       0.40603,       0.61335,       0.36479,       0.51392
(52, 98),     0.65471,       0.49998,       0.82295,       0.28512,       0.54824,       0.27121,       0.5137
(65, 157),     0.6993,       0.30229,       0.58759,       0.37905,       0.55083,       0.55923,       0.51305
(98, 296),     0.90578,       0.26215,       0.83576,       0.13819,       0.82914,       0.10561,       0.51277
(286, 327),     0.79478,       0.17902,       0.85733,       0.26614,       0.76706,       0.21149,       0.51264
(25, 52),     0.56923,       0.47471,       0.64594,       0.32134,       0.50645,       0.55724,       0.51248
(24, 78),     0.58081,       0.58451,       0.76464,       0.3747,       0.37789,       0.39225,       0.51247
(107, 153),     0.65316,       0.53729,       0.64248,       0.15974,       0.53808,       0.53967,       0.51174
(105, 159),     0.66661,       0.29714,       0.69206,       0.32679,       0.61846,       0.4681,       0.51153
(306, 386),     0.67527,       0.17852,       0.76192,       0.27918,       0.702,       0.46727,       0.51069
(295, 386),     0.79345,       0.39058,       0.4508,       0.45099,       0.51316,       0.4644,       0.51056
(70, 76),     0.60037,       0.51717,       0.79322,       0.37452,       0.40315,       0.3744,       0.51047
(30, 33),     0.77517,       0.28402,       0.72366,       0.23875,       0.56096,       0.48016,       0.51045
(78, 144),     0.55637,       0.58352,       0.78445,       0.37145,       0.37476,       0.3888,       0.50989
(57, 398),     0.77312,       0.2885,       0.71793,       0.32712,       0.52468,       0.42448,       0.50931
(27, 159),     0.6454,       0.3233,       0.66991,       0.37397,       0.56734,       0.47437,       0.50905
(107, 154),     0.67902,       0.54877,       0.63219,       0.15194,       0.51037,       0.53194,       0.50904
(57, 124),     0.60561,       0.47801,       0.82411,       0.3478,       0.50836,       0.28723,       0.50852
(78, 110),     0.58325,       0.5754,       0.76989,       0.37775,       0.38161,       0.36144,       0.50822
(265, 296),     0.62148,       0.61853,       0.3298,       0.64461,       0.55181,       0.28188,       0.50802
(258, 385),     0.62229,       0.42247,       0.62752,       0.54599,       0.47865,       0.34404,       0.50683
(78, 145),     0.53883,       0.58214,       0.78612,       0.36281,       0.36128,       0.40601,       0.5062
(306, 336),     0.37668,       0.5363,       0.39077,       0.48845,       0.59041,       0.65383,       0.50607
(287, 466),     0.70615,       0.08348,       0.81426,       0.29588,       0.78539,       0.35097,       0.50602
(24, 62),     0.57149,       0.57773,       0.7661,       0.36471,       0.36639,       0.38832,       0.50579
(66, 190),     0.6972,       0.4907,       0.67973,       0.27157,       0.46717,       0.42718,       0.50559
(28, 57),     0.4119,       0.62649,       0.79257,       0.41106,       0.32532,       0.46443,       0.5053
(57, 381),     0.79364,       0.30157,       0.74074,       0.23884,       0.58116,       0.37312,       0.50485
