Comparing the following files: 
kelly_front_s1_v2/,  hadleigh_front_s1_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s1_v2_vs_hadleigh_front_s1_v2,  average
(276, 385),     -0.1258,       -0.1258
(57, 130),     -0.12566,       -0.12566
(70, 145),     -0.12552,       -0.12552
(257, 362),     -0.12535,       -0.12535
(252, 253),     -0.12515,       -0.12515
(24, 76),     -0.12494,       -0.12494
(296, 336),     -0.12476,       -0.12476
(23, 70),     -0.12449,       -0.12449
(33, 353),     -0.12418,       -0.12418
(130, 383),     -0.12379,       -0.12379
(22, 98),     -0.12354,       -0.12354
(130, 341),     -0.12347,       -0.12347
(28, 300),     -0.12317,       -0.12317
(359, 398),     -0.12273,       -0.12273
(61, 159),     -0.12243,       -0.12243
(112, 306),     -0.12205,       -0.12205
(190, 291),     -0.12194,       -0.12194
(133, 156),     -0.12176,       -0.12176
(46, 53),     -0.12169,       -0.12169
(7, 159),     -0.12158,       -0.12158
(107, 124),     -0.12147,       -0.12147
(124, 341),     -0.1208,       -0.1208
(56, 300),     -0.12036,       -0.12036
(124, 163),     -0.12017,       -0.12017
(286, 417),     -0.11961,       -0.11961
(246, 292),     -0.11888,       -0.11888
(287, 327),     -0.11876,       -0.11876
(246, 306),     -0.11857,       -0.11857
(57, 156),     -0.11791,       -0.11791
(380, 467),     -0.11713,       -0.11713
(24, 30),     -0.11671,       -0.11671
(155, 306),     -0.11667,       -0.11667
(46, 253),     -0.11654,       -0.11654
(285, 385),     -0.11637,       -0.11637
(257, 336),     -0.11586,       -0.11586
(156, 463),     -0.11555,       -0.11555
(63, 253),     -0.11536,       -0.11536
(76, 159),     -0.11533,       -0.11533
(24, 62),     -0.11525,       -0.11525
(133, 291),     -0.11506,       -0.11506
(110, 124),     -0.11461,       -0.11461
(26, 53),     -0.11458,       -0.11458
(70, 107),     -0.11452,       -0.11452
(23, 61),     -0.11425,       -0.11425
(24, 78),     -0.11412,       -0.11412
(61, 76),     -0.11401,       -0.11401
(23, 24),     -0.11351,       -0.11351
(70, 374),     -0.1134,       -0.1134
(254, 353),     -0.11334,       -0.11334
(160, 300),     -0.11326,       -0.11326
(153, 287),     -0.11261,       -0.11261
(246, 291),     -0.11239,       -0.11239
(62, 159),     -0.11225,       -0.11225
(107, 334),     -0.11217,       -0.11217
(35, 56),     -0.11215,       -0.11215
(334, 336),     -0.11188,       -0.11188
(256, 300),     -0.11179,       -0.11179
(78, 159),     -0.11177,       -0.11177
(29, 173),     -0.11161,       -0.11161
(247, 254),     -0.11121,       -0.11121
(56, 105),     -0.11086,       -0.11086
(26, 247),     -0.11044,       -0.11044
(98, 155),     -0.11021,       -0.11021
(339, 381),     -0.10985,       -0.10985
(22, 153),     -0.10982,       -0.10982
(56, 292),     -0.10964,       -0.10964
(105, 193),     -0.10948,       -0.10948
(61, 158),     -0.1094,       -0.1094
(156, 417),     -0.10931,       -0.10931
(53, 173),     -0.10918,       -0.10918
(30, 144),     -0.10862,       -0.10862
(173, 287),     -0.10853,       -0.10853
(130, 145),     -0.10835,       -0.10835
(258, 295),     -0.10753,       -0.10753
(23, 76),     -0.10741,       -0.10741
(56, 130),     -0.10726,       -0.10726
(61, 145),     -0.10715,       -0.10715
(381, 383),     -0.10669,       -0.10669
(28, 173),     -0.10611,       -0.10611
(258, 414),     -0.10574,       -0.10574
(28, 276),     -0.10553,       -0.10553
(78, 308),     -0.10549,       -0.10549
(25, 256),     -0.10477,       -0.10477
(53, 154),     -0.10449,       -0.10449
(98, 292),     -0.10407,       -0.10407
(145, 154),     -0.10406,       -0.10406
(156, 243),     -0.10403,       -0.10403
(52, 243),     -0.10359,       -0.10359
(258, 362),     -0.10334,       -0.10334
(22, 29),     -0.1031,       -0.1031
(336, 387),     -0.10296,       -0.10296
(306, 417),     -0.10294,       -0.10294
(27, 112),     -0.10284,       -0.10284
(110, 247),     -0.10246,       -0.10246
(133, 417),     -0.10223,       -0.10223
(173, 300),     -0.10221,       -0.10221
(33, 190),     -0.10214,       -0.10214
(159, 383),     -0.10193,       -0.10193
(173, 291),     -0.1015,       -0.1015
(7, 417),     -0.1011,       -0.1011
(76, 145),     -0.101,       -0.101
(25, 287),     -0.09978,       -0.09978
(62, 308),     -0.0992,       -0.0992
(243, 291),     -0.09919,       -0.09919
(259, 362),     -0.09878,       -0.09878
(78, 306),     -0.09877,       -0.09877
(35, 265),     -0.09848,       -0.09848
(28, 190),     -0.09839,       -0.09839
(341, 467),     -0.09786,       -0.09786
(25, 265),     -0.09773,       -0.09773
(156, 362),     -0.09766,       -0.09766
(78, 291),     -0.09749,       -0.09749
(56, 276),     -0.09743,       -0.09743
(260, 382),     -0.09724,       -0.09724
(76, 158),     -0.09715,       -0.09715
(23, 78),     -0.09714,       -0.09714
(258, 398),     -0.09711,       -0.09711
(78, 292),     -0.09689,       -0.09689
(33, 287),     -0.09688,       -0.09688
(339, 353),     -0.09661,       -0.09661
(23, 62),     -0.09654,       -0.09654
(26, 98),     -0.09612,       -0.09612
(7, 22),     -0.09594,       -0.09594
(55, 276),     -0.09564,       -0.09564
(247, 256),     -0.09561,       -0.09561
(296, 334),     -0.09534,       -0.09534
(154, 193),     -0.09525,       -0.09525
(57, 308),     -0.09512,       -0.09512
(260, 276),     -0.09486,       -0.09486
(55, 291),     -0.09463,       -0.09463
(35, 160),     -0.09452,       -0.09452
(57, 159),     -0.09442,       -0.09442
(61, 327),     -0.09417,       -0.09417
(78, 145),     -0.09299,       -0.09299
(286, 353),     -0.09252,       -0.09252
(62, 145),     -0.09206,       -0.09206
(243, 417),     -0.09201,       -0.09201
(246, 308),     -0.092,       -0.092
(63, 380),     -0.09157,       -0.09157
(62, 158),     -0.09089,       -0.09089
(25, 160),     -0.09079,       -0.09079
(78, 158),     -0.09044,       -0.09044
(22, 33),     -0.09033,       -0.09033
(23, 417),     -0.0902,       -0.0902
(62, 292),     -0.08935,       -0.08935
(62, 306),     -0.08901,       -0.08901
(22, 287),     -0.08849,       -0.08849
(105, 112),     -0.08778,       -0.08778
(57, 158),     -0.08777,       -0.08777
(56, 70),     -0.08773,       -0.08773
(46, 417),     -0.0877,       -0.0877
(76, 308),     -0.08746,       -0.08746
(291, 327),     -0.08716,       -0.08716
(30, 112),     -0.08715,       -0.08715
(27, 29),     -0.08702,       -0.08702
(257, 414),     -0.08669,       -0.08669
(33, 383),     -0.08655,       -0.08655
(25, 190),     -0.08634,       -0.08634
(65, 156),     -0.08589,       -0.08589
(62, 291),     -0.08543,       -0.08543
(7, 256),     -0.08536,       -0.08536
(7, 254),     -0.08503,       -0.08503
(53, 56),     -0.08487,       -0.08487
(24, 33),     -0.08482,       -0.08482
(259, 463),     -0.08481,       -0.08481
(107, 293),     -0.0845,       -0.0845
(56, 308),     -0.08446,       -0.08446
(260, 463),     -0.08443,       -0.08443
(28, 53),     -0.08441,       -0.08441
(257, 341),     -0.08436,       -0.08436
(110, 145),     -0.08399,       -0.08399
(55, 283),     -0.08385,       -0.08385
(463, 467),     -0.08368,       -0.08368
(260, 383),     -0.08356,       -0.08356
(308, 327),     -0.08347,       -0.08347
(190, 306),     -0.08321,       -0.08321
(29, 133),     -0.08317,       -0.08317
(112, 292),     -0.08301,       -0.08301
(292, 327),     -0.08293,       -0.08293
(286, 386),     -0.08273,       -0.08273
(300, 388),     -0.08234,       -0.08234
(29, 154),     -0.08192,       -0.08192
(257, 398),     -0.0816,       -0.0816
(55, 282),     -0.08087,       -0.08087
(306, 327),     -0.08072,       -0.08072
(33, 380),     -0.08055,       -0.08055
(7, 353),     -0.08044,       -0.08044
(56, 156),     -0.08023,       -0.08023
(26, 35),     -0.08015,       -0.08015
(259, 398),     -0.08003,       -0.08003
(57, 160),     -0.07994,       -0.07994
(292, 417),     -0.07956,       -0.07956
(63, 384),     -0.07955,       -0.07955
(258, 341),     -0.07927,       -0.07927
(24, 110),     -0.07874,       -0.07874
(70, 265),     -0.07869,       -0.07869
(398, 417),     -0.07855,       -0.07855
(173, 353),     -0.07815,       -0.07815
(112, 145),     -0.07761,       -0.07761
(155, 292),     -0.07691,       -0.07691
(33, 57),     -0.07684,       -0.07684
(133, 306),     -0.07637,       -0.07637
(156, 265),     -0.0762,       -0.0762
(253, 256),     -0.07568,       -0.07568
(76, 292),     -0.07535,       -0.07535
(63, 386),     -0.0744,       -0.0744
(293, 362),     -0.07435,       -0.07435
(53, 341),     -0.07427,       -0.07427
(107, 291),     -0.07417,       -0.07417
(259, 296),     -0.07333,       -0.07333
(286, 336),     -0.07328,       -0.07328
(70, 414),     -0.07327,       -0.07327
(285, 300),     -0.07311,       -0.07311
(33, 381),     -0.07295,       -0.07295
(22, 25),     -0.07267,       -0.07267
(308, 417),     -0.07245,       -0.07245
(27, 61),     -0.0719,       -0.0719
(22, 61),     -0.07179,       -0.07179
(414, 467),     -0.07122,       -0.07122
(359, 373),     -0.07117,       -0.07117
(29, 155),     -0.07113,       -0.07113
(359, 386),     -0.07101,       -0.07101
(156, 398),     -0.07097,       -0.07097
(52, 193),     -0.07057,       -0.07057
(173, 383),     -0.07008,       -0.07008
(112, 193),     -0.0699,       -0.0699
(98, 133),     -0.06987,       -0.06987
(76, 306),     -0.0698,       -0.0698
(160, 276),     -0.06929,       -0.06929
(57, 292),     -0.06867,       -0.06867
(70, 78),     -0.0686,       -0.0686
(25, 57),     -0.06854,       -0.06854
(62, 76),     -0.06826,       -0.06826
(256, 380),     -0.06807,       -0.06807
(25, 383),     -0.06802,       -0.06802
(53, 463),     -0.06788,       -0.06788
(254, 381),     -0.0678,       -0.0678
(35, 157),     -0.06746,       -0.06746
(124, 155),     -0.06735,       -0.06735
(62, 70),     -0.0673,       -0.0673
(256, 467),     -0.06721,       -0.06721
(265, 327),     -0.0672,       -0.0672
(65, 124),     -0.06718,       -0.06718
(286, 463),     -0.06693,       -0.06693
(70, 339),     -0.06692,       -0.06692
(27, 133),     -0.0669,       -0.0669
(52, 417),     -0.06683,       -0.06683
(130, 159),     -0.06645,       -0.06645
(98, 306),     -0.06639,       -0.06639
(35, 381),     -0.06609,       -0.06609
(52, 190),     -0.06584,       -0.06584
(46, 173),     -0.06573,       -0.06573
(27, 300),     -0.06516,       -0.06516
(22, 110),     -0.06501,       -0.06501
(61, 193),     -0.06494,       -0.06494
(145, 155),     -0.06481,       -0.06481
(300, 467),     -0.06481,       -0.06481
(254, 380),     -0.06476,       -0.06476
(105, 386),     -0.06463,       -0.06463
(27, 78),     -0.06455,       -0.06455
(57, 161),     -0.06451,       -0.06451
(65, 293),     -0.06444,       -0.06444
(22, 163),     -0.06439,       -0.06439
(27, 76),     -0.06432,       -0.06432
(22, 76),     -0.06429,       -0.06429
(27, 243),     -0.06428,       -0.06428
(35, 339),     -0.06426,       -0.06426
(28, 107),     -0.06418,       -0.06418
(341, 383),     -0.06416,       -0.06416
(327, 383),     -0.06399,       -0.06399
(61, 308),     -0.06393,       -0.06393
(112, 308),     -0.06358,       -0.06358
(130, 158),     -0.06346,       -0.06346
(173, 306),     -0.0627,       -0.0627
(27, 62),     -0.06233,       -0.06233
(57, 246),     -0.06224,       -0.06224
(35, 130),     -0.06211,       -0.06211
(286, 293),     -0.06166,       -0.06166
(56, 190),     -0.0614,       -0.0614
(98, 190),     -0.0612,       -0.0612
(98, 105),     -0.06116,       -0.06116
(285, 387),     -0.06108,       -0.06108
(173, 417),     -0.061,       -0.061
(76, 291),     -0.06067,       -0.06067
(255, 381),     -0.06059,       -0.06059
(56, 124),     -0.06034,       -0.06034
(7, 383),     -0.06021,       -0.06021
(362, 383),     -0.06018,       -0.06018
(25, 193),     -0.06015,       -0.06015
(70, 76),     -0.06003,       -0.06003
(243, 306),     -0.05983,       -0.05983
(63, 265),     -0.05935,       -0.05935
(124, 417),     -0.05923,       -0.05923
(359, 362),     -0.05901,       -0.05901
(35, 380),     -0.05895,       -0.05895
(61, 153),     -0.05889,       -0.05889
(259, 286),     -0.05848,       -0.05848
(46, 254),     -0.05839,       -0.05839
(63, 254),     -0.05829,       -0.05829
(28, 293),     -0.05784,       -0.05784
(63, 385),     -0.05784,       -0.05784
(52, 133),     -0.05772,       -0.05772
(260, 341),     -0.05751,       -0.05751
(22, 78),     -0.05733,       -0.05733
(107, 296),     -0.05708,       -0.05708
(260, 286),     -0.05612,       -0.05612
(159, 353),     -0.05607,       -0.05607
(161, 246),     -0.05593,       -0.05593
(46, 193),     -0.05547,       -0.05547
(98, 193),     -0.05537,       -0.05537
(105, 155),     -0.05499,       -0.05499
(155, 308),     -0.05487,       -0.05487
(61, 70),     -0.05457,       -0.05457
(276, 380),     -0.05436,       -0.05436
(359, 381),     -0.05422,       -0.05422
(35, 463),     -0.05409,       -0.05409
(22, 62),     -0.05388,       -0.05388
(57, 247),     -0.05365,       -0.05365
(76, 193),     -0.05361,       -0.05361
(247, 353),     -0.05361,       -0.05361
(107, 386),     -0.05331,       -0.05331
(257, 382),     -0.05313,       -0.05313
(398, 414),     -0.05304,       -0.05304
(53, 256),     -0.05284,       -0.05284
(110, 265),     -0.05266,       -0.05266
(293, 463),     -0.05255,       -0.05255
(78, 193),     -0.05195,       -0.05195
(285, 336),     -0.05188,       -0.05188
(76, 153),     -0.05184,       -0.05184
(130, 255),     -0.05166,       -0.05166
(25, 353),     -0.05146,       -0.05146
(190, 300),     -0.05139,       -0.05139
(414, 463),     -0.05119,       -0.05119
(156, 193),     -0.05118,       -0.05118
(130, 382),     -0.05084,       -0.05084
(374, 467),     -0.05063,       -0.05063
(130, 359),     -0.05008,       -0.05008
(33, 374),     -0.04993,       -0.04993
(61, 292),     -0.04962,       -0.04962
(22, 193),     -0.0495,       -0.0495
(46, 463),     -0.04934,       -0.04934
(339, 382),     -0.04912,       -0.04912
(30, 252),     -0.04897,       -0.04897
(98, 112),     -0.04861,       -0.04861
(52, 98),     -0.04843,       -0.04843
(105, 463),     -0.04811,       -0.04811
(46, 156),     -0.04801,       -0.04801
(359, 380),     -0.04731,       -0.04731
(25, 110),     -0.04729,       -0.04729
(55, 306),     -0.04727,       -0.04727
(35, 382),     -0.04724,       -0.04724
(46, 145),     -0.04713,       -0.04713
(27, 276),     -0.04707,       -0.04707
(28, 70),     -0.04656,       -0.04656
(65, 327),     -0.04656,       -0.04656
(286, 387),     -0.0463,       -0.0463
(255, 380),     -0.0462,       -0.0462
(163, 193),     -0.04607,       -0.04607
(66, 124),     -0.04604,       -0.04604
(124, 381),     -0.0459,       -0.0459
(24, 70),     -0.04579,       -0.04579
(25, 173),     -0.04569,       -0.04569
(78, 153),     -0.04552,       -0.04552
(173, 276),     -0.04532,       -0.04532
(283, 362),     -0.04513,       -0.04513
(144, 243),     -0.04461,       -0.04461
(359, 382),     -0.04449,       -0.04449
(293, 336),     -0.04429,       -0.04429
(70, 144),     -0.04426,       -0.04426
(190, 292),     -0.04424,       -0.04424
(62, 153),     -0.04285,       -0.04285
(336, 385),     -0.0426,       -0.0426
(256, 339),     -0.04254,       -0.04254
(29, 243),     -0.04217,       -0.04217
(254, 341),     -0.04166,       -0.04166
(28, 35),     -0.04102,       -0.04102
(276, 386),     -0.04087,       -0.04087
(62, 193),     -0.04063,       -0.04063
(260, 353),     -0.04062,       -0.04062
(98, 291),     -0.04054,       -0.04054
(56, 383),     -0.04052,       -0.04052
(66, 386),     -0.04007,       -0.04007
(46, 382),     -0.03962,       -0.03962
(7, 287),     -0.0391,       -0.0391
(35, 362),     -0.03904,       -0.03904
(7, 110),     -0.03903,       -0.03903
(283, 286),     -0.03899,       -0.03899
(259, 382),     -0.03896,       -0.03896
(24, 25),     -0.03892,       -0.03892
(259, 295),     -0.03889,       -0.03889
(359, 374),     -0.03886,       -0.03886
(255, 382),     -0.03882,       -0.03882
(61, 306),     -0.03873,       -0.03873
(110, 153),     -0.03872,       -0.03872
(27, 293),     -0.0387,       -0.0387
(55, 124),     -0.03814,       -0.03814
(28, 243),     -0.03807,       -0.03807
(193, 300),     -0.03781,       -0.03781
(33, 110),     -0.03764,       -0.03764
(286, 398),     -0.03761,       -0.03761
(35, 374),     -0.03755,       -0.03755
(46, 381),     -0.03749,       -0.03749
(33, 341),     -0.03712,       -0.03712
(65, 300),     -0.0371,       -0.0371
(130, 373),     -0.03665,       -0.03665
(33, 56),     -0.03649,       -0.03649
(144, 155),     -0.03596,       -0.03596
(105, 385),     -0.03592,       -0.03592
(300, 374),     -0.03591,       -0.03591
(7, 163),     -0.0359,       -0.0359
(7, 57),     -0.03569,       -0.03569
(63, 156),     -0.03559,       -0.03559
(33, 265),     -0.03538,       -0.03538
(285, 287),     -0.0353,       -0.0353
(259, 341),     -0.03502,       -0.03502
(124, 133),     -0.03472,       -0.03472
(61, 157),     -0.03452,       -0.03452
(133, 292),     -0.03451,       -0.03451
(53, 362),     -0.03429,       -0.03429
(62, 98),     -0.03402,       -0.03402
(78, 98),     -0.03399,       -0.03399
(22, 23),     -0.03394,       -0.03394
(260, 414),     -0.0335,       -0.0335
(246, 353),     -0.03348,       -0.03348
(76, 98),     -0.03337,       -0.03337
(193, 327),     -0.03335,       -0.03335
(30, 155),     -0.03255,       -0.03255
(382, 383),     -0.03205,       -0.03205
(110, 383),     -0.03192,       -0.03192
(27, 63),     -0.03172,       -0.03172
