Comparing the following files: 
kelly_front_s1_v2/,  hadleigh_front_s1_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s1_v2_vs_hadleigh_front_s1_v2,  average
(87, 160),     0.25283,       0.25283
(191, 385),     0.25287,       0.25287
(35, 156),     0.25293,       0.25293
(35, 249),     0.25329,       0.25329
(17, 310),     0.25332,       0.25332
(98, 398),     0.25339,       0.25339
(283, 375),     0.25347,       0.25347
(263, 285),     0.25354,       0.25354
(91, 312),     0.25359,       0.25359
(66, 415),     0.25365,       0.25365
(306, 381),     0.25369,       0.25369
(40, 321),     0.25397,       0.25397
(40, 98),     0.25401,       0.25401
(80, 84),     0.25402,       0.25402
(39, 91),     0.25409,       0.25409
(158, 336),     0.25428,       0.25428
(40, 84),     0.25445,       0.25445
(155, 334),     0.25461,       0.25461
(270, 375),     0.25469,       0.25469
(291, 295),     0.25498,       0.25498
(295, 383),     0.25531,       0.25531
(76, 185),     0.2554,       0.2554
(158, 295),     0.25549,       0.25549
(14, 160),     0.25556,       0.25556
(63, 159),     0.25562,       0.25562
(66, 270),     0.25602,       0.25602
(160, 336),     0.25622,       0.25622
(282, 380),     0.25641,       0.25641
(387, 466),     0.25655,       0.25655
(82, 178),     0.2568,       0.2568
(82, 156),     0.25689,       0.25689
(155, 296),     0.25694,       0.25694
(306, 380),     0.25696,       0.25696
(191, 193),     0.25707,       0.25707
(87, 163),     0.25708,       0.25708
(263, 292),     0.25714,       0.25714
(124, 159),     0.25739,       0.25739
(382, 417),     0.25757,       0.25757
(173, 336),     0.25762,       0.25762
(65, 263),     0.25765,       0.25765
(163, 382),     0.25774,       0.25774
(263, 306),     0.2579,       0.2579
(81, 146),     0.25809,       0.25809
(163, 317),     0.25816,       0.25816
(306, 398),     0.25816,       0.25816
(70, 283),     0.25827,       0.25827
(306, 382),     0.25836,       0.25836
(193, 382),     0.2587,       0.2587
(33, 87),     0.25871,       0.25871
(144, 158),     0.25872,       0.25872
(263, 291),     0.25876,       0.25876
(80, 146),     0.25913,       0.25913
(310, 387),     0.25913,       0.25913
(181, 311),     0.25961,       0.25961
(13, 317),     0.25962,       0.25962
(0, 91),     0.25965,       0.25965
(310, 385),     0.2597,       0.2597
(14, 163),     0.25994,       0.25994
(263, 308),     0.25998,       0.25998
(178, 267),     0.26064,       0.26064
(133, 380),     0.26064,       0.26064
(70, 311),     0.26106,       0.26106
(133, 295),     0.26125,       0.26125
(40, 270),     0.26126,       0.26126
(246, 386),     0.2613,       0.2613
(57, 78),     0.26151,       0.26151
(39, 375),     0.26156,       0.26156
(40, 405),     0.26161,       0.26161
(33, 293),     0.26168,       0.26168
(80, 181),     0.26172,       0.26172
(87, 161),     0.26203,       0.26203
(0, 402),     0.26239,       0.26239
(81, 87),     0.26244,       0.26244
(295, 336),     0.26244,       0.26244
(66, 157),     0.2625,       0.2625
(7, 87),     0.26254,       0.26254
(160, 282),     0.26267,       0.26267
(39, 88),     0.26275,       0.26275
(160, 317),     0.2628,       0.2628
(57, 388),     0.26293,       0.26293
(312, 375),     0.26297,       0.26297
(40, 163),     0.26315,       0.26315
(33, 317),     0.26319,       0.26319
(37, 402),     0.26322,       0.26322
(14, 33),     0.2633,       0.2633
(39, 402),     0.26341,       0.26341
(157, 267),     0.26351,       0.26351
(296, 384),     0.26359,       0.26359
(295, 382),     0.26364,       0.26364
(65, 336),     0.26372,       0.26372
(62, 107),     0.26379,       0.26379
(375, 409),     0.2638,       0.2638
(291, 374),     0.26388,       0.26388
(35, 82),     0.26391,       0.26391
(153, 160),     0.26398,       0.26398
(295, 466),     0.26398,       0.26398
(17, 40),     0.26407,       0.26407
(40, 314),     0.26412,       0.26412
(87, 246),     0.26423,       0.26423
(7, 317),     0.26446,       0.26446
(321, 409),     0.26447,       0.26447
(295, 353),     0.26462,       0.26462
(295, 306),     0.26476,       0.26476
(33, 81),     0.26511,       0.26511
(14, 161),     0.26514,       0.26514
(270, 318),     0.26522,       0.26522
(78, 107),     0.26532,       0.26532
(39, 181),     0.26553,       0.26553
(160, 296),     0.26566,       0.26566
(185, 383),     0.26573,       0.26573
(40, 78),     0.26579,       0.26579
(7, 14),     0.26584,       0.26584
(144, 159),     0.26591,       0.26591
(265, 380),     0.26606,       0.26606
(70, 334),     0.26611,       0.26611
(105, 390),     0.26625,       0.26625
(324, 409),     0.26634,       0.26634
(63, 334),     0.26637,       0.26637
(37, 181),     0.26638,       0.26638
(161, 381),     0.26672,       0.26672
(46, 466),     0.26681,       0.26681
(124, 312),     0.26687,       0.26687
(105, 153),     0.26703,       0.26703
(98, 282),     0.26725,       0.26725
(84, 270),     0.2673,       0.2673
(13, 87),     0.26738,       0.26738
(65, 270),     0.26744,       0.26744
(55, 263),     0.26748,       0.26748
(157, 295),     0.26768,       0.26768
(14, 246),     0.26771,       0.26771
(181, 267),     0.26785,       0.26785
(181, 269),     0.26785,       0.26785
(0, 178),     0.2681,       0.2681
(124, 296),     0.26818,       0.26818
(0, 163),     0.26829,       0.26829
(133, 270),     0.26829,       0.26829
(285, 409),     0.26832,       0.26832
(87, 91),     0.26833,       0.26833
(267, 321),     0.26862,       0.26862
(66, 155),     0.26879,       0.26879
(153, 267),     0.26885,       0.26885
(57, 173),     0.2689,       0.2689
(0, 46),     0.26929,       0.26929
(82, 246),     0.26945,       0.26945
(40, 81),     0.26953,       0.26953
(267, 402),     0.26954,       0.26954
(249, 373),     0.26955,       0.26955
(65, 415),     0.26964,       0.26964
(282, 353),     0.26971,       0.26971
(52, 249),     0.26973,       0.26973
(270, 387),     0.26988,       0.26988
(124, 158),     0.26998,       0.26998
(80, 91),     0.27001,       0.27001
(292, 381),     0.27003,       0.27003
(155, 381),     0.27011,       0.27011
(13, 246),     0.27012,       0.27012
(173, 295),     0.27012,       0.27012
(306, 362),     0.27041,       0.27041
(292, 380),     0.27068,       0.27068
(157, 310),     0.27074,       0.27074
(55, 61),     0.27077,       0.27077
(384, 409),     0.27079,       0.27079
(154, 269),     0.27081,       0.27081
(292, 295),     0.27087,       0.27087
(161, 317),     0.271,       0.271
(35, 105),     0.271,       0.271
(158, 312),     0.27113,       0.27113
(65, 133),     0.27117,       0.27117
(246, 317),     0.27131,       0.27131
(0, 81),     0.27132,       0.27132
(46, 388),     0.27171,       0.27171
(265, 409),     0.27203,       0.27203
(37, 321),     0.27224,       0.27224
(161, 193),     0.27261,       0.27261
(193, 246),     0.27283,       0.27283
(157, 336),     0.27283,       0.27283
(246, 373),     0.27294,       0.27294
(40, 95),     0.27306,       0.27306
(283, 385),     0.27306,       0.27306
(40, 387),     0.27312,       0.27312
(46, 159),     0.27327,       0.27327
(336, 409),     0.27353,       0.27353
(124, 161),     0.27374,       0.27374
(292, 398),     0.2745,       0.2745
(70, 282),     0.27475,       0.27475
(311, 375),     0.27484,       0.27484
(14, 312),     0.27487,       0.27487
(306, 374),     0.27495,       0.27495
(269, 321),     0.27501,       0.27501
(173, 415),     0.27521,       0.27521
(146, 388),     0.27552,       0.27552
(144, 310),     0.27559,       0.27559
(46, 293),     0.27561,       0.27561
(285, 417),     0.27594,       0.27594
(334, 387),     0.27606,       0.27606
(155, 293),     0.27613,       0.27613
(57, 107),     0.27619,       0.27619
(292, 382),     0.27622,       0.27622
(87, 269),     0.27625,       0.27625
(158, 173),     0.27631,       0.27631
(80, 157),     0.27634,       0.27634
(285, 295),     0.27638,       0.27638
(61, 65),     0.27642,       0.27642
(0, 181),     0.2766,       0.2766
(0, 321),     0.27661,       0.27661
(63, 296),     0.27674,       0.27674
(310, 314),     0.27678,       0.27678
(13, 91),     0.27684,       0.27684
(133, 159),     0.27692,       0.27692
(7, 154),     0.27707,       0.27707
(146, 398),     0.27737,       0.27737
(39, 84),     0.27739,       0.27739
(310, 318),     0.27741,       0.27741
(40, 317),     0.27756,       0.27756
(82, 321),     0.27776,       0.27776
(373, 390),     0.27784,       0.27784
(37, 178),     0.27801,       0.27801
(270, 317),     0.27802,       0.27802
(155, 415),     0.27809,       0.27809
(249, 291),     0.27841,       0.27841
(81, 405),     0.27896,       0.27896
(39, 321),     0.27911,       0.27911
(249, 306),     0.27922,       0.27922
(334, 386),     0.27924,       0.27924
(383, 409),     0.27928,       0.27928
(37, 84),     0.27931,       0.27931
(82, 158),     0.27933,       0.27933
(265, 415),     0.27935,       0.27935
(133, 160),     0.27938,       0.27938
(334, 384),     0.2795,       0.2795
(61, 383),     0.27962,       0.27962
(17, 270),     0.27967,       0.27967
(249, 292),     0.27984,       0.27984
(161, 334),     0.28017,       0.28017
(57, 146),     0.28028,       0.28028
(66, 362),     0.28045,       0.28045
(384, 388),     0.2805,       0.2805
(40, 191),     0.28069,       0.28069
(124, 295),     0.28103,       0.28103
(95, 249),     0.28109,       0.28109
(295, 308),     0.28121,       0.28121
(308, 380),     0.28123,       0.28123
(7, 387),     0.28124,       0.28124
(283, 374),     0.28136,       0.28136
(133, 158),     0.28142,       0.28142
(193, 270),     0.28171,       0.28171
(63, 310),     0.28217,       0.28217
(249, 466),     0.28222,       0.28222
(283, 386),     0.28229,       0.28229
(308, 381),     0.28256,       0.28256
(157, 385),     0.28266,       0.28266
(163, 384),     0.28266,       0.28266
(144, 276),     0.28268,       0.28268
(173, 386),     0.28287,       0.28287
(84, 267),     0.28309,       0.28309
(35, 300),     0.28309,       0.28309
(80, 88),     0.28322,       0.28322
(267, 405),     0.28363,       0.28363
(265, 388),     0.28395,       0.28395
(336, 383),     0.284,       0.284
(55, 105),     0.28414,       0.28414
(39, 409),     0.2843,       0.2843
(7, 283),     0.28452,       0.28452
(37, 405),     0.28463,       0.28463
(375, 415),     0.28464,       0.28464
(374, 398),     0.28469,       0.28469
(269, 402),     0.28475,       0.28475
(249, 308),     0.28479,       0.28479
(292, 374),     0.28511,       0.28511
(276, 334),     0.28522,       0.28522
(270, 321),     0.28529,       0.28529
(52, 374),     0.28572,       0.28572
(160, 295),     0.28591,       0.28591
(84, 269),     0.28594,       0.28594
(17, 39),     0.28599,       0.28599
(17, 37),     0.28621,       0.28621
(157, 173),     0.28623,       0.28623
(154, 300),     0.28624,       0.28624
(53, 336),     0.28633,       0.28633
(61, 265),     0.28643,       0.28643
(265, 387),     0.28656,       0.28656
(62, 185),     0.28661,       0.28661
(107, 263),     0.28672,       0.28672
(39, 405),     0.28674,       0.28674
(87, 267),     0.28682,       0.28682
(0, 39),     0.28749,       0.28749
(145, 159),     0.28762,       0.28762
(40, 88),     0.28776,       0.28776
(154, 246),     0.28783,       0.28783
(308, 398),     0.28807,       0.28807
(270, 314),     0.28817,       0.28817
(157, 362),     0.28818,       0.28818
(263, 380),     0.28818,       0.28818
(37, 265),     0.28821,       0.28821
(80, 163),     0.28827,       0.28827
(133, 161),     0.28831,       0.28831
(287, 373),     0.28835,       0.28835
(155, 285),     0.2885,       0.2885
(292, 362),     0.28853,       0.28853
(383, 415),     0.28854,       0.28854
(336, 353),     0.28854,       0.28854
(161, 380),     0.28866,       0.28866
(17, 267),     0.28873,       0.28873
(82, 91),     0.28877,       0.28877
(37, 314),     0.28878,       0.28878
(39, 314),     0.28891,       0.28891
(310, 375),     0.28905,       0.28905
(270, 405),     0.2891,       0.2891
(98, 300),     0.28932,       0.28932
(263, 336),     0.28946,       0.28946
(269, 405),     0.28949,       0.28949
(105, 158),     0.29004,       0.29004
(308, 382),     0.29008,       0.29008
(178, 181),     0.29012,       0.29012
(267, 314),     0.29016,       0.29016
(0, 84),     0.29061,       0.29061
(270, 402),     0.2907,       0.2907
(159, 173),     0.29073,       0.29073
(13, 158),     0.29092,       0.29092
(270, 311),     0.29094,       0.29094
(7, 285),     0.29095,       0.29095
(55, 157),     0.29098,       0.29098
(14, 40),     0.29103,       0.29103
(133, 153),     0.29103,       0.29103
(292, 300),     0.2911,       0.2911
(291, 373),     0.29119,       0.29119
(14, 269),     0.2912,       0.2912
(35, 283),     0.29123,       0.29123
(40, 70),     0.29133,       0.29133
(173, 269),     0.29137,       0.29137
(163, 385),     0.29138,       0.29138
(161, 336),     0.2915,       0.2915
(7, 293),     0.29163,       0.29163
(84, 311),     0.29187,       0.29187
(386, 466),     0.29193,       0.29193
(295, 417),     0.29207,       0.29207
(265, 296),     0.29212,       0.29212
(265, 285),     0.29217,       0.29217
(37, 383),     0.29219,       0.29219
(70, 161),     0.2922,       0.2922
(0, 405),     0.29225,       0.29225
(105, 267),     0.29227,       0.29227
(33, 388),     0.29231,       0.29231
(293, 388),     0.29247,       0.29247
(65, 105),     0.29263,       0.29263
(35, 296),     0.29266,       0.29266
(81, 91),     0.29268,       0.29268
(65, 76),     0.29273,       0.29273
(40, 265),     0.29275,       0.29275
(336, 398),     0.29284,       0.29284
(193, 296),     0.29287,       0.29287
(7, 70),     0.29291,       0.29291
(62, 387),     0.29304,       0.29304
(296, 383),     0.29304,       0.29304
(17, 269),     0.29327,       0.29327
(300, 308),     0.29338,       0.29338
(37, 39),     0.29347,       0.29347
(33, 107),     0.29347,       0.29347
(398, 466),     0.29352,       0.29352
(291, 390),     0.29355,       0.29355
(300, 306),     0.29359,       0.29359
(0, 87),     0.29367,       0.29367
(66, 158),     0.29371,       0.29371
(55, 76),     0.29381,       0.29381
(61, 191),     0.29392,       0.29392
(308, 374),     0.29411,       0.29411
(161, 282),     0.29412,       0.29412
(269, 310),     0.29426,       0.29426
(291, 334),     0.29462,       0.29462
(53, 158),     0.295,       0.295
(33, 466),     0.29516,       0.29516
(33, 133),     0.29522,       0.29522
(291, 300),     0.29545,       0.29545
(57, 155),     0.29549,       0.29549
(154, 161),     0.29555,       0.29555
(163, 311),     0.29577,       0.29577
(40, 87),     0.29578,       0.29578
(13, 321),     0.29582,       0.29582
(65, 362),     0.29615,       0.29615
(269, 314),     0.29619,       0.29619
(13, 33),     0.29637,       0.29637
(0, 17),     0.29641,       0.29641
(306, 390),     0.2966,       0.2966
(310, 405),     0.29666,       0.29666
(35, 282),     0.2969,       0.2969
(14, 267),     0.29704,       0.29704
(37, 270),     0.29716,       0.29716
(39, 178),     0.29719,       0.29719
(181, 312),     0.29721,       0.29721
(155, 282),     0.29721,       0.29721
(7, 39),     0.29746,       0.29746
(296, 417),     0.29748,       0.29748
(306, 373),     0.29773,       0.29773
(159, 265),     0.29782,       0.29782
(306, 334),     0.29787,       0.29787
(7, 263),     0.29793,       0.29793
(0, 317),     0.29818,       0.29818
(0, 314),     0.29825,       0.29825
(385, 386),     0.29843,       0.29843
(46, 163),     0.29846,       0.29846
(124, 390),     0.29849,       0.29849
(37, 317),     0.29852,       0.29852
(52, 267),     0.29852,       0.29852
(66, 159),     0.29873,       0.29873
(107, 415),     0.29877,       0.29877
(107, 270),     0.29883,       0.29883
(14, 82),     0.29884,       0.29884
(267, 317),     0.29909,       0.29909
