Comparing the following files: 
hadleigh_front_s2_v2/,  hadleigh_low_s2_v2/,  hadleigh_right_threequarter_s2_v2/,  hadleigh_left_threequarter_s2_v2/,  

Correlation cuttoff is -1
landmark(s),  hadleigh_front_s2_v2_vs_hadleigh_low_s2_v2,  hadleigh_front_s2_v2_vs_hadleigh_right_threequarter_s2_v2,  hadleigh_front_s2_v2_vs_hadleigh_left_threequarter_s2_v2,  hadleigh_low_s2_v2_vs_hadleigh_right_threequarter_s2_v2,  hadleigh_low_s2_v2_vs_hadleigh_left_threequarter_s2_v2,  hadleigh_right_threequarter_s2_v2_vs_hadleigh_left_threequarter_s2_v2,  average
(336, 381),     0.203,       -0.00448,       -0.19183,       0.50932,       0.3634,       0.46512,       0.22409
(53, 327),     0.32844,       0.47446,       0.18667,       -0.0388,       0.26005,       0.1318,       0.22377
(285, 374),     0.18595,       -0.13231,       -0.19944,       0.54083,       0.4055,       0.54115,       0.22361
(144, 291),     0.48821,       0.19884,       0.58824,       -0.16846,       0.51438,       -0.28044,       0.22346
(65, 417),     0.40055,       0.1905,       0.27171,       0.25817,       0.24569,       -0.02825,       0.22306
(159, 373),     -0.03465,       -0.13344,       0.26459,       0.77574,       0.19217,       0.27017,       0.22243
(57, 336),     0.67543,       -0.21037,       0.50124,       0.13229,       0.26496,       -0.02906,       0.22242
(296, 387),     0.20314,       0.07425,       0.10586,       0.32939,       0.33898,       0.282,       0.22227
(133, 375),     0.17844,       0.55011,       0.29256,       -0.13936,       0.19151,       0.26008,       0.22222
(163, 306),     0.47719,       0.27762,       0.49916,       -0.04796,       0.40985,       -0.28258,       0.22221
(154, 265),     0.36568,       -0.05096,       0.10282,       0.14103,       0.26164,       0.51293,       0.22219
(161, 373),     0.15906,       0.11584,       0.17767,       0.83762,       0.00043,       0.04222,       0.22214
(156, 324),     0.31268,       0.45404,       0.02451,       0.13183,       0.30506,       0.1043,       0.22207
(157, 373),     -0.20475,       -0.27122,       0.04957,       0.78379,       0.48382,       0.49042,       0.22194
(105, 382),     0.21011,       0.09739,       0.12712,       0.1545,       0.10663,       0.63557,       0.22189
(246, 270),     0.42346,       0.7548,       -0.06216,       0.28013,       0.00618,       -0.07169,       0.22179
(61, 283),     0.32156,       -0.18714,       0.83768,       0.34945,       0.18902,       -0.18017,       0.22173
(55, 287),     0.28178,       0.44344,       0.30674,       0.15324,       0.37272,       -0.22828,       0.22161
(191, 327),     0.43255,       0.68447,       0.01804,       0.49901,       -0.00953,       -0.29557,       0.22149
(52, 381),     0.29374,       -0.02254,       0.11203,       0.18197,       0.19081,       0.57257,       0.22143
(33, 263),     0.23522,       0.3068,       0.15274,       0.84485,       -0.07646,       -0.13506,       0.22135
(33, 390),     0.20039,       0.26875,       0.09298,       0.86875,       -0.05001,       -0.05527,       0.22093
(145, 291),     0.43577,       0.23643,       0.57037,       -0.21036,       0.53288,       -0.24,       0.22085
(33, 249),     0.20335,       0.27467,       0.13145,       0.86007,       -0.06357,       -0.08321,       0.22046
(55, 390),     0.12876,       -0.32855,       0.05118,       0.50198,       0.55409,       0.41451,       0.22033
(53, 292),     0.53169,       0.22588,       0.43421,       -0.12789,       0.63567,       -0.37843,       0.22019
(336, 417),     0.50728,       0.22439,       0.35578,       0.31014,       0.19637,       -0.27722,       0.21946
(35, 402),     -0.07001,       0.79249,       0.31317,       -0.1817,       -0.02598,       0.48834,       0.21939
(105, 308),     0.416,       0.35104,       0.33545,       -0.08,       0.59767,       -0.30401,       0.21936
(265, 327),     -0.21587,       0.77096,       0.72001,       -0.32503,       -0.22767,       0.59278,       0.2192
(285, 380),     0.24892,       -0.12701,       -0.21098,       0.50684,       0.35672,       0.53696,       0.21857
(334, 386),     0.09803,       0.45643,       0.05662,       0.29683,       0.16215,       0.24121,       0.21854
(98, 380),     -0.24713,       0.58956,       0.56454,       -0.05652,       -0.08303,       0.54269,       0.21835
(46, 308),     0.51482,       0.25529,       0.36041,       -0.04157,       0.60136,       -0.3817,       0.2181
(65, 381),     0.23057,       -0.11981,       0.05719,       0.30564,       0.32264,       0.51004,       0.21771
(159, 380),     -0.00403,       -0.06464,       0.14429,       0.75168,       0.13263,       0.34593,       0.21764
(296, 384),     0.43658,       0.28442,       0.01046,       0.15014,       0.13804,       0.2843,       0.21732
(158, 383),     0.43833,       0.10033,       0.35132,       -0.00022,       0.3031,       0.10989,       0.21713
(159, 386),     0.51336,       0.43195,       -0.00704,       0.88484,       -0.27805,       -0.24305,       0.217
(158, 387),     0.28308,       0.1846,       0.25889,       0.85616,       -0.13041,       -0.15089,       0.21691
(98, 417),     0.52868,       -0.00355,       0.58848,       0.11721,       0.21353,       -0.1439,       0.21674
(156, 267),     0.04754,       0.7073,       0.02041,       0.2917,       -0.0413,       0.27418,       0.21664
(62, 381),     0.68827,       -0.35562,       0.82229,       0.16279,       0.46968,       -0.49023,       0.2162
(246, 390),     0.1517,       0.15464,       0.18627,       0.84806,       -0.01362,       -0.03066,       0.21607
(384, 388),     0.35684,       0.29473,       0.19898,       0.35443,       -0.03368,       0.12482,       0.21602
(62, 249),     0.54435,       -0.27812,       0.83779,       0.07238,       0.40224,       -0.28347,       0.21586
(55, 384),     0.36149,       -0.22617,       0.23509,       0.25544,       0.40242,       0.26679,       0.21584
(334, 380),     0.1992,       0.38717,       -0.0191,       0.27817,       0.11237,       0.33722,       0.21584
(157, 293),     -0.03673,       0.74682,       0.26444,       -0.0439,       0.16351,       0.20064,       0.2158
(153, 292),     0.33687,       0.39346,       0.43298,       -0.12146,       0.39919,       -0.14665,       0.21573
(285, 385),     0.50424,       -0.13695,       0.31621,       0.03098,       0.24511,       0.33422,       0.21563
(35, 144),     0.16372,       0.22678,       0.48814,       -0.19066,       0.60023,       0.00528,       0.21558
(52, 158),     0.05515,       0.68396,       0.29851,       0.27842,       -0.33492,       0.31116,       0.21538
(95, 388),     0.20479,       0.00898,       0.70899,       0.72442,       -0.0852,       -0.27209,       0.21498
(173, 296),     0.17702,       0.70989,       0.02529,       0.30696,       0.08103,       -0.01056,       0.21494
(293, 387),     0.05919,       0.45943,       0.07211,       0.27474,       0.18978,       0.23345,       0.21478
(193, 334),     0.30419,       0.45972,       0.39876,       -0.08832,       0.34823,       -0.13415,       0.21474
(63, 145),     0.04605,       0.44611,       0.35663,       -0.04743,       -0.12951,       0.61271,       0.21409
(159, 388),     0.25283,       0.12762,       0.3371,       0.83973,       -0.1171,       -0.15614,       0.21401
(61, 334),     0.27422,       -0.23999,       0.81607,       0.47345,       0.16491,       -0.2047,       0.21399
(95, 276),     0.07485,       0.10481,       0.71304,       0.66471,       -0.16897,       -0.10469,       0.21396
(158, 374),     -0.14582,       -0.20476,       0.13097,       0.77034,       0.30881,       0.42415,       0.21395
(246, 249),     0.15758,       0.15656,       0.23402,       0.84081,       -0.03443,       -0.07137,       0.21386
(265, 336),     -0.01668,       0.07551,       -0.17732,       0.34427,       0.41766,       0.63955,       0.21383
(160, 380),     0.13461,       0.06944,       0.10534,       0.79343,       -0.01224,       0.1918,       0.21373
(388, 390),     0.15857,       0.37303,       -0.07112,       0.38698,       0.11937,       0.31518,       0.21367
(76, 283),     0.32646,       -0.19774,       0.8362,       0.31992,       0.18306,       -0.18642,       0.21358
(159, 336),     0.55775,       0.67091,       -0.18017,       0.67818,       -0.16763,       -0.27771,       0.21356
(124, 269),     0.16127,       0.77857,       0.00609,       0.17629,       -0.03719,       0.1941,       0.21319
(65, 263),     0.23599,       -0.33423,       0.26949,       0.43065,       0.44332,       0.23261,       0.21297
(105, 362),     0.23168,       0.0794,       0.10654,       0.15178,       0.09533,       0.60937,       0.21235
(76, 381),     0.67664,       -0.35848,       0.81855,       0.17975,       0.45633,       -0.49976,       0.21217
(63, 163),     0.14029,       0.42302,       0.32867,       -0.10426,       -0.11123,       0.5958,       0.21205
(173, 293),     -0.11766,       0.73664,       0.32156,       -0.07297,       0.15482,       0.24855,       0.21182
(193, 409),     0.36506,       0.5538,       0.05252,       0.17382,       0.43205,       -0.3077,       0.21159
(282, 380),     0.28341,       0.43778,       0.06096,       0.17346,       0.09099,       0.22273,       0.21156
(158, 265),     0.23686,       -0.17144,       0.19357,       0.24908,       0.4136,       0.34748,       0.21152
(156, 295),     0.57424,       0.54307,       -0.07699,       0.6481,       -0.03463,       -0.38569,       0.21135
(63, 154),     -0.02541,       0.57527,       0.2976,       -0.04485,       -0.10569,       0.56981,       0.21112
(7, 415),     0.41753,       0.62853,       0.1281,       0.17758,       0.1324,       -0.2177,       0.21107
(293, 466),     0.1639,       0.23091,       0.01092,       0.35799,       0.35216,       0.15036,       0.21104
(161, 415),     0.40155,       0.63987,       0.13444,       0.1493,       0.1382,       -0.19807,       0.21088
(88, 146),     0.16822,       0.50336,       0.09077,       -0.10488,       0.73374,       -0.12675,       0.21074
(385, 387),     0.20252,       0.2371,       0.06285,       0.6006,       -0.00342,       0.16374,       0.21057
(7, 292),     0.46148,       0.34549,       0.39158,       0.05577,       0.29569,       -0.28785,       0.21036
(246, 263),     0.1902,       0.17894,       0.26607,       0.8256,       -0.05754,       -0.14132,       0.21033
(282, 373),     0.22615,       0.27231,       -0.00852,       0.30211,       0.25461,       0.21432,       0.21016
(133, 293),     -0.13327,       0.73706,       0.32324,       -0.06518,       0.1597,       0.23937,       0.21015
(80, 327),     0.57089,       0.07537,       0.59475,       -0.10149,       0.54545,       -0.42548,       0.20991
(158, 296),     0.34426,       0.72411,       -0.08699,       0.46081,       -0.05416,       -0.12962,       0.20974
(173, 263),     -0.16842,       -0.30674,       0.14498,       0.73045,       0.45105,       0.40701,       0.20972
(61, 381),     0.66132,       -0.35496,       0.81435,       0.20384,       0.44031,       -0.50815,       0.20945
(55, 385),     0.45081,       -0.21352,       0.35342,       0.26702,       0.3188,       0.07945,       0.20933
(7, 382),     0.2831,       0.30402,       -0.13628,       0.75759,       -0.12023,       0.16676,       0.20916
(155, 383),     0.4595,       0.11703,       0.22588,       -0.05753,       0.20682,       0.30289,       0.2091
(107, 383),     0.28951,       -0.19442,       0.21209,       0.09934,       0.45561,       0.3898,       0.20866
(158, 386),     0.3877,       0.29601,       0.10671,       0.87216,       -0.20949,       -0.20268,       0.2084
(33, 466),     0.35343,       0.42725,       -0.00786,       0.87806,       -0.19149,       -0.20968,       0.20828
(76, 249),     0.52847,       -0.28129,       0.83939,       0.07155,       0.38229,       -0.29109,       0.20822
(160, 387),     0.48086,       0.43513,       -0.00131,       0.88308,       -0.28521,       -0.2633,       0.20821
(62, 283),     0.33358,       -0.20391,       0.83704,       0.29943,       0.17778,       -0.1948,       0.20819
(156, 362),     0.19704,       0.56598,       -0.09095,       0.58958,       -0.07072,       0.05802,       0.20816
(145, 159),     0.27295,       0.42756,       0.0403,       0.26115,       0.02528,       0.22125,       0.20808
(156, 270),     0.33698,       0.75769,       -0.20551,       0.42236,       0.04779,       -0.1113,       0.208
(98, 388),     -0.12891,       0.68018,       0.40412,       -0.1725,       0.00317,       0.46089,       0.20783
(52, 154),     0.04168,       0.64397,       0.24119,       0.1076,       -0.17934,       0.39095,       0.20767
(336, 398),     0.32564,       -0.07379,       0.01735,       0.38948,       0.28632,       0.30082,       0.20764
(296, 381),     0.35923,       0.22235,       -0.1562,       0.28022,       0.15301,       0.387,       0.2076
(105, 161),     0.17445,       0.36208,       0.26505,       0.14511,       -0.10069,       0.39743,       0.20724
(107, 381),     0.03865,       -0.11099,       -0.10299,       0.49027,       0.4244,       0.50373,       0.20718
(52, 160),     0.15573,       0.56148,       0.21775,       0.24734,       -0.26673,       0.32602,       0.20693
(66, 291),     0.35436,       0.35529,       0.31664,       -0.07516,       0.61606,       -0.32663,       0.20676
(107, 160),     0.48525,       0.18664,       0.20248,       0.29212,       0.20918,       -0.13878,       0.20615
(33, 70),     0.06989,       0.60162,       0.17702,       -0.05422,       -0.01847,       0.45762,       0.20558
(382, 417),     0.8293,       0.28839,       -0.11618,       0.39296,       -0.11601,       -0.04577,       0.20545
(265, 384),     -0.08238,       0.37332,       0.29741,       -0.07409,       0.08023,       0.63752,       0.20533
(61, 249),     0.50321,       -0.27384,       0.84215,       0.0923,       0.36006,       -0.29258,       0.20522
(160, 390),     0.02441,       -0.07504,       0.31731,       0.79584,       0.07737,       0.09075,       0.20511
(133, 334),     -0.0581,       0.71238,       0.21642,       0.08845,       0.10105,       0.17013,       0.20505
(161, 390),     0.09794,       0.0426,       0.25401,       0.82165,       0.01267,       0.00133,       0.20503
(52, 63),     0.10508,       0.32212,       -0.17808,       0.57968,       0.17953,       0.22037,       0.20478
(76, 334),     0.26989,       -0.25152,       0.81536,       0.45245,       0.15213,       -0.2125,       0.2043
(153, 306),     0.3377,       0.35573,       0.44457,       -0.16989,       0.45064,       -0.1934,       0.20422
(7, 46),     0.11359,       0.5294,       0.2917,       -0.08718,       -0.17376,       0.55049,       0.20404
(157, 384),     0.09383,       0.0657,       0.07804,       0.73975,       0.07797,       0.1687,       0.204
(336, 390),     -0.08312,       -0.13178,       -0.09538,       0.58308,       0.50837,       0.44276,       0.20399
(33, 388),     0.4417,       0.50875,       -0.12368,       0.88948,       -0.24922,       -0.24423,       0.2038
(163, 291),     0.48363,       0.21636,       0.52056,       -0.12525,       0.45587,       -0.32875,       0.20374
(133, 295),     0.36947,       0.67991,       -0.0571,       0.38817,       -0.00225,       -0.15731,       0.20348
(52, 159),     0.08157,       0.62437,       0.25663,       0.26189,       -0.30894,       0.30495,       0.20341
(265, 282),     0.07103,       0.41598,       0.08261,       0.04253,       -0.0291,       0.63716,       0.20337
(35, 87),     -0.05195,       0.76731,       0.20536,       0.096,       -0.15422,       0.35752,       0.20334
(246, 380),     0.28117,       0.28053,       -0.06762,       0.86165,       -0.14678,       0.01071,       0.20328
(160, 388),     0.34084,       0.26845,       0.18849,       0.85994,       -0.20916,       -0.22891,       0.20327
(78, 381),     0.67867,       -0.38228,       0.82361,       0.14437,       0.46246,       -0.50838,       0.20308
(14, 405),     0.53976,       0.58803,       0.02855,       0.59979,       -0.17335,       -0.36494,       0.20297
(107, 193),     0.32533,       0.22237,       0.35628,       0.33258,       0.18654,       -0.20577,       0.20289
(161, 380),     0.22137,       0.17771,       0.01135,       0.83403,       -0.09854,       0.07096,       0.20281
(55, 57),     0.56678,       -0.18044,       0.4452,       0.15716,       0.35971,       -0.13175,       0.20278
(63, 144),     0.09399,       0.39509,       0.3446,       -0.09154,       -0.12736,       0.60025,       0.20251
(161, 249),     0.10454,       0.03811,       0.31184,       0.81748,       -0.01034,       -0.04731,       0.20239
(318, 405),     0.09417,       0.3905,       0.44969,       0.47517,       -0.30939,       0.11406,       0.20237
(160, 249),     0.0291,       -0.08942,       0.38523,       0.79499,       0.05696,       0.0361,       0.20216
(295, 373),     0.20424,       -0.0259,       -0.06275,       0.38619,       0.38865,       0.32252,       0.20216
(52, 291),     0.52537,       0.15361,       0.48418,       -0.21809,       0.67508,       -0.40868,       0.20191
(65, 160),     0.28673,       0.5083,       0.06115,       0.28683,       -0.07348,       0.14153,       0.20184
(249, 398),     0.40544,       0.16217,       0.16675,       0.06618,       0.12505,       0.28437,       0.20166
(124, 270),     0.34205,       0.76653,       -0.15925,       0.26309,       0.1028,       -0.10673,       0.20142
(70, 336),     0.43965,       0.41471,       -0.00379,       0.61367,       0.06057,       -0.31819,       0.2011
(46, 292),     0.50618,       0.24358,       0.33512,       -0.06432,       0.60328,       -0.41811,       0.20096
(282, 387),     0.33108,       0.25907,       0.07381,       0.12347,       0.3081,       0.10935,       0.20081
(33, 387),     0.52943,       0.57732,       -0.24032,       0.89259,       -0.29475,       -0.2595,       0.20079
(193, 336),     0.61927,       0.4084,       0.12697,       0.4292,       -0.04642,       -0.33318,       0.20071
(107, 249),     -0.03615,       -0.32561,       0.09233,       0.55298,       0.54578,       0.37487,       0.2007
(160, 466),     0.21141,       0.1026,       0.33701,       0.83076,       -0.11467,       -0.1639,       0.20054
(246, 295),     0.69919,       0.67184,       -0.29213,       0.80968,       -0.3061,       -0.37986,       0.20044
(161, 308),     0.43511,       0.3488,       0.41969,       -0.03392,       0.30633,       -0.27584,       0.20003
(246, 466),     0.31746,       0.33283,       0.0961,       0.86433,       -0.18551,       -0.22597,       0.19987
(173, 334),     -0.08215,       0.71756,       0.21412,       0.06878,       0.1032,       0.17538,       0.19948
(70, 409),     0.35422,       0.62497,       -0.07382,       0.1558,       0.3975,       -0.2628,       0.19931
(159, 466),     0.10011,       -0.0696,       0.45073,       0.80308,       -0.00827,       -0.08166,       0.19907
(246, 308),     0.45211,       0.34497,       0.38552,       0.01637,       0.29021,       -0.29513,       0.19901
(285, 373),     0.10838,       -0.2307,       -0.15444,       0.50411,       0.45558,       0.50992,       0.19881
(293, 353),     0.15238,       0.29845,       0.05127,       0.27546,       0.01424,       0.40104,       0.19881
(35, 308),     0.44234,       0.36645,       0.1963,       0.31056,       0.23463,       -0.35752,       0.19879
(70, 285),     0.35573,       0.52972,       -0.17568,       0.66347,       0.04003,       -0.22084,       0.19874
(159, 385),     0.45206,       0.37745,       -0.0227,       0.88651,       -0.27162,       -0.2312,       0.19842
(160, 295),     0.69663,       0.69403,       -0.28896,       0.77148,       -0.30812,       -0.37466,       0.1984
(159, 295),     0.64497,       0.69436,       -0.25128,       0.69211,       -0.26023,       -0.33011,       0.1983
(157, 334),     -0.04501,       0.73753,       0.17224,       0.08703,       0.09885,       0.13857,       0.1982
(105, 292),     0.3941,       0.33898,       0.30004,       -0.10355,       0.60033,       -0.34169,       0.19803
(53, 306),     0.53802,       0.17199,       0.43584,       -0.18851,       0.65789,       -0.42807,       0.19786
(246, 415),     0.40815,       0.62172,       0.11126,       0.1558,       0.1214,       -0.23396,       0.19739
(293, 373),     0.14238,       0.29507,       0.01094,       0.29998,       0.21494,       0.21955,       0.19714
(157, 296),     0.18138,       0.7079,       -0.01379,       0.32809,       0.03227,       -0.05426,       0.19693
(35, 317),     -0.15349,       0.79726,       0.31637,       -0.18203,       -0.08058,       0.48376,       0.19688
(159, 390),     -0.08828,       -0.22444,       0.3227,       0.76256,       0.19819,       0.20967,       0.19673
(161, 263),     0.13622,       0.04784,       0.35805,       0.80485,       -0.03827,       -0.12958,       0.19652
(373, 385),     -0.08701,       0.1496,       -0.16534,       0.59991,       0.29295,       0.38825,       0.19639
(33, 380),     0.33356,       0.37837,       -0.15678,       0.87037,       -0.20058,       -0.04691,       0.19634
(7, 306),     0.47124,       0.2886,       0.41987,       -0.01417,       0.35489,       -0.34288,       0.19626
(78, 249),     0.52781,       -0.3165,       0.83727,       0.063,       0.38872,       -0.32296,       0.19622
(65, 398),     0.30078,       -0.12996,       0.13863,       0.24035,       0.25487,       0.37145,       0.19602
(62, 334),     0.26817,       -0.26064,       0.81815,       0.43676,       0.13815,       -0.22506,       0.19592
(153, 409),     0.39373,       0.62753,       0.06323,       0.05579,       0.29593,       -0.26332,       0.19548
(133, 398),     0.07593,       0.19556,       -0.081,       0.43734,       0.38116,       0.16283,       0.1953
(146, 178),     -0.08126,       0.91597,       -0.00066,       -0.2492,       0.69167,       -0.10707,       0.19491
(157, 466),     -0.10114,       -0.26,       0.37125,       0.78147,       0.22729,       0.14918,       0.19468
(193, 282),     0.47535,       0.31875,       0.35158,       0.00499,       0.27096,       -0.25374,       0.19465
(155, 265),     0.32002,       -0.13821,       -0.02848,       0.21827,       0.2942,       0.50156,       0.19456
(63, 308),     0.43113,       0.28705,       0.27705,       -0.08322,       0.60366,       -0.34921,       0.19441
(160, 263),     0.05866,       -0.09661,       0.44901,       0.7858,       0.02768,       -0.0584,       0.19436
(246, 388),     0.41468,       0.44163,       -0.04489,       0.8825,       -0.25799,       -0.27055,       0.19423
(157, 336),     0.36502,       0.63466,       -0.10856,       0.50774,       -0.03696,       -0.19789,       0.194
(55, 78),     0.36572,       -0.27952,       0.46498,       0.52542,       0.23132,       -0.14435,       0.19393
(158, 336),     0.43676,       0.63723,       -0.13275,       0.57149,       -0.11607,       -0.2352,       0.19358
(374, 384),     -0.12283,       0.13028,       -0.12664,       0.62774,       0.29582,       0.35681,       0.19353
(158, 373),     -0.17465,       -0.29187,       0.194,       0.76444,       0.31544,       0.35331,       0.19345
(334, 390),     0.08368,       0.1495,       -0.1369,       0.42841,       0.33599,       0.3,       0.19345
(66, 193),     0.28145,       0.26484,       0.35128,       0.15302,       0.22931,       -0.12115,       0.19312
(33, 270),     0.42085,       0.76156,       -0.14704,       0.31784,       -0.05549,       -0.14011,       0.19293
(158, 380),     -0.17587,       -0.20763,       0.08904,       0.74192,       0.27707,       0.43123,       0.19263
(293, 374),     0.15097,       0.34309,       0.02842,       0.23975,       0.14913,       0.244,       0.19256
(35, 382),     0.20995,       0.5314,       -0.0374,       0.49782,       0.00705,       -0.05444,       0.1924
(107, 387),     0.20466,       -0.27371,       0.32081,       0.44541,       0.3215,       0.13481,       0.19225
(373, 387),     0.11035,       0.2998,       -0.1139,       0.43287,       0.12857,       0.294,       0.19195
(161, 466),     0.27404,       0.2273,       0.20023,       0.84732,       -0.17374,       -0.22419,       0.19183
(105, 158),     -0.03023,       0.50101,       0.353,       0.17538,       -0.25956,       0.40933,       0.19149
(159, 249),     -0.08467,       -0.25053,       0.39948,       0.76202,       0.17727,       0.14482,       0.1914
(55, 386),     0.46969,       -0.2029,       0.35035,       0.30487,       0.23265,       -0.00695,       0.19129
(70, 308),     0.41493,       0.38241,       0.11843,       0.0885,       0.50231,       -0.35903,       0.19126
(124, 308),     0.47413,       0.36819,       0.17862,       0.09743,       0.42761,       -0.39862,       0.19123
(296, 398),     0.41026,       0.31989,       -0.00463,       0.12303,       0.07162,       0.22678,       0.19116
(173, 295),     0.36737,       0.66724,       -0.08715,       0.39998,       -0.01663,       -0.18419,       0.1911
(55, 62),     0.37126,       -0.28674,       0.46628,       0.51816,       0.22872,       -0.15116,       0.19109
(336, 382),     0.27051,       -0.05279,       -0.12194,       0.43765,       0.25508,       0.35754,       0.19101
(33, 308),     0.45308,       0.37368,       0.30121,       0.09712,       0.23763,       -0.3173,       0.1909
(246, 387),     0.51411,       0.53864,       -0.19323,       0.89355,       -0.31551,       -0.29255,       0.19084
(384, 466),     0.24788,       -1e-05,       0.12656,       0.41485,       0.15582,       0.19878,       0.19065
(160, 308),     0.39551,       0.37088,       0.4173,       -0.07286,       0.29328,       -0.26159,       0.19042
(276, 300),     0.43284,       0.29231,       0.11758,       0.03681,       0.39426,       -0.13152,       0.19038
(65, 409),     0.2868,       0.66675,       0.01732,       0.06269,       0.41744,       -0.30906,       0.19032
(124, 160),     0.1831,       0.39436,       -0.12431,       0.14076,       0.50323,       0.04281,       0.18999
(107, 133),     0.17655,       0.39456,       0.25747,       0.24636,       -0.00415,       0.06789,       0.18978
(160, 386),     0.53748,       0.49532,       -0.13655,       0.89646,       -0.34661,       -0.30784,       0.18971
(156, 160),     0.09409,       0.40801,       -0.1117,       0.12535,       0.53914,       0.08297,       0.18964
(161, 295),     0.70196,       0.681,       -0.31246,       0.79723,       -0.33175,       -0.3997,       0.18938
(35, 145),     0.17316,       0.15332,       0.51816,       -0.20786,       0.59729,       -0.09885,       0.1892
(158, 385),     0.32105,       0.24242,       0.0903,       0.87127,       -0.20097,       -0.18971,       0.18906
(387, 390),     -0.00136,       0.208,       -0.15591,       0.47753,       0.24978,       0.35508,       0.18885
(124, 415),     0.39263,       0.61433,       -0.03843,       0.14702,       0.2982,       -0.28161,       0.18869
(55, 265),     0.2417,       -0.16331,       0.08032,       0.07993,       0.3995,       0.49381,       0.18866
(0, 311),     0.38581,       0.47023,       0.26673,       0.45116,       -0.00597,       -0.43613,       0.18864
(153, 291),     0.33132,       0.31734,       0.45279,       -0.22756,       0.49318,       -0.23599,       0.18851
(161, 388),     0.38293,       0.363,       0.04632,       0.87131,       -0.25654,       -0.27799,       0.18817
(296, 390),     0.00034,       -0.05125,       -0.16369,       0.49565,       0.4533,       0.39457,       0.18815
(334, 385),     0.02989,       0.5098,       0.12531,       0.17711,       0.03582,       0.25022,       0.18802
(157, 390),     -0.25001,       -0.36931,       0.07316,       0.76707,       0.47107,       0.43576,       0.18796
(53, 158),     -0.07957,       0.69321,       0.3582,       0.02824,       -0.33758,       0.46354,       0.18767
(98, 276),     -0.29708,       0.79414,       0.46941,       -0.25633,       -0.02737,       0.44167,       0.18741
(161, 387),     0.49706,       0.4905,       -0.12653,       0.88897,       -0.32233,       -0.30577,       0.18698
(7, 398),     0.36589,       0.34486,       -0.23626,       0.77304,       -0.18845,       0.06221,       0.18688
(154, 308),     0.27077,       0.47904,       0.29136,       -0.10913,       0.31907,       -0.1306,       0.18675
(95, 374),     0.22816,       -0.01969,       0.6467,       0.78836,       -0.12046,       -0.40365,       0.18657
(57, 78),     0.55621,       0.57596,       -0.2353,       0.56766,       0.09905,       -0.44465,       0.18649
(158, 388),     0.08611,       -0.06428,       0.41997,       0.82031,       -0.03325,       -0.11071,       0.18636
(157, 383),     0.44269,       0.02509,       0.26616,       -0.06725,       0.22861,       0.2221,       0.18623
(193, 295),     0.60958,       0.30319,       0.21091,       0.23022,       0.07486,       -0.31369,       0.18585
(373, 386),     -0.02039,       0.20182,       -0.15142,       0.52989,       0.22135,       0.3331,       0.18573
(285, 384),     0.57136,       -0.29357,       0.19187,       0.05173,       0.25503,       0.33772,       0.18569
(295, 381),     0.46316,       0.11362,       -0.05244,       0.14976,       0.16244,       0.27699,       0.18559
(66, 409),     0.23299,       0.72597,       -0.05083,       0.09928,       0.39911,       -0.29344,       0.18551
(57, 62),     0.56351,       0.5013,       -0.19147,       0.53476,       0.12103,       -0.4175,       0.18527
(373, 382),     0.23192,       0.35688,       0.17704,       -0.07051,       0.25692,       0.15915,       0.18523
(78, 283),     0.30963,       -0.23813,       0.8388,       0.28476,       0.14841,       -0.23287,       0.1851
(35, 292),     0.44679,       0.34859,       0.18361,       0.29133,       0.24221,       -0.40191,       0.1851
(55, 155),     0.18736,       0.46744,       0.14967,       0.19883,       0.12151,       -0.01429,       0.18509
(263, 353),     0.24901,       0.05627,       0.14143,       0.24896,       0.23309,       0.18074,       0.18492
(55, 381),     0.12371,       -0.25598,       -0.16675,       0.427,       0.45211,       0.52778,       0.18465
(33, 415),     0.41266,       0.62825,       0.05206,       0.19128,       0.08247,       -0.25889,       0.18464
(84, 156),     0.19578,       0.69245,       0.04742,       0.00237,       -0.17834,       0.34779,       0.18458
(300, 466),     0.22003,       0.22206,       0.07851,       0.10011,       0.44958,       0.03688,       0.18453
(157, 381),     -0.26112,       -0.17958,       -0.15121,       0.64362,       0.51684,       0.53782,       0.1844
(46, 246),     0.01675,       0.6113,       0.19902,       0.00795,       -0.19292,       0.46398,       0.18435
(293, 390),     0.12481,       0.23178,       -0.02107,       0.3191,       0.26787,       0.18248,       0.18416
(33, 386),     0.55749,       0.59861,       -0.31746,       0.89079,       -0.33352,       -0.29165,       0.18404
(283, 388),     0.23796,       0.25463,       0.04743,       0.18494,       0.31886,       0.05889,       0.18379
(55, 76),     0.36544,       -0.30308,       0.46698,       0.51731,       0.22065,       -0.16642,       0.18348
(70, 153),     -0.03524,       0.51634,       0.21366,       -0.07699,       0.0102,       0.47185,       0.1833
(78, 107),     0.31927,       -0.27653,       0.47724,       0.51924,       0.23794,       -0.17766,       0.18325
(63, 65),     0.0515,       0.36095,       -0.22935,       0.53624,       0.23916,       0.14026,       0.18313
(293, 386),     -0.01615,       0.5143,       0.148,       0.19341,       0.00516,       0.25309,       0.18297
(95, 466),     0.12508,       -0.01698,       0.73102,       0.68542,       -0.15728,       -0.26986,       0.1829
(133, 382),     -0.09322,       0.18149,       -0.21311,       0.43883,       0.56168,       0.22119,       0.18281
(63, 161),     -0.00067,       0.55896,       0.20882,       -0.03267,       -0.12076,       0.4818,       0.18258
